v_mps,signal_arb
8.48521055471593,0.00670679325800577
16.9704211094319,0.0231551873667122
25.4556316641478,0.0525670247455921
33.9408422188637,0.0973225599032818
42.4260527735796,0.169954416662274
50.9112633282956,0.319620581596119
59.3964738830115,0.568536201584706
67.8816844377274,0.867868297370548
76.3668949924434,1.19780177640363
84.8521055471593,1.50412182186922
93.3373161018752,1.6467387373529
101.822526656591,1.67957269694644
110.307737211307,1.73786186041442
118.792947766023,1.88540647336231
127.278158320739,2.20563500953152
135.763368875455,3.14479334165435
144.248579430171,4.555858031693
152.733789984887,6.1281290246042
161.219000539603,7.69662832708606
169.704211094319,8.94014905439776
178.189421649035,8.93602510097884
186.67463220375,7.88671079719228
195.159842758466,6.31180489684433
203.645053313182,4.468709938562
212.130263867898,2.62512663212507
220.615474422614,1.32205323507903
229.10068497733,0.612906374070205
237.585895532046,0.235774145292705
246.071106086762,0.0706728785470438
254.556316641478,0.00929216409154174
263.041527196194,0.00042781919597758
271.52673775091,0
280.011948305626,0
288.497158860342,0
296.982369415058,0
305.467579969773,0
313.952790524489,0
322.438001079205,0
330.923211633921,0
339.408422188637,0
347.893632743353,0
356.378843298069,0
364.864053852785,0
373.349264407501,0
381.834474962217,0
390.319685516933,0
398.804896071649,0.000157833625523296
407.290106626365,0.00571725242709242
415.775317181081,0.0397979983845115
424.260527735796,0.131498011367188
432.745738290512,0.322747781628089
441.230948845228,0.643681331961526
449.716159399944,1.24167569561105
458.20136995466,2.24627569907866
466.686580509376,3.64045293321965
475.171791064092,5.4073813076557
483.657001618808,7.60791189741683
492.142212173524,10.3018466949765
500.62742272824,13.6390239710348
509.112633282956,17.4460315935944
517.597843837672,21.5490109704317
526.083054392388,25.8159152200071
534.568264947104,30.0715414623109
543.053475501819,34.1178868032308
551.538686056535,37.9060110317752
560.023896611251,41.3983584789889
568.509107165967,44.5177399401281
576.994317720683,47.0681006290867
585.479528275399,48.9061832418646
593.964738830115,50.2097150064037
602.449949384831,51.2189317525801
610.935159939547,52.0356237812074
619.420370494263,52.7407662530219
627.905581048979,53.424685298005
636.390791603695,54.1639019270427
644.876002158411,55.0261215773679
653.361212713127,56.0125440235589
661.846423267843,57.197644176085
670.331633822558,58.5630245835314
678.816844377274,60.0168713515322
687.30205493199,61.4876071608451
695.787265486706,62.9299438772224
704.272476041422,64.3031114387752
712.757686596138,65.5668875132556
721.242897150854,66.8017508468102
729.72810770557,68.0800768194547
738.213318260286,69.467024772644
746.698528815002,71.1362468478677
755.183739369718,73.1652492146325
763.668949924434,75.5006741543563
772.154160479149,78.1197838894062
780.639371033865,80.9395611888583
789.124581588581,83.8830183701361
797.609792143297,86.8875546533664
806.095002698013,89.856236885971
814.580213252729,92.7390896600399
823.065423807445,95.5301993703691
831.550634362161,98.2292749311569
840.035844916877,100.841149728728
848.521055471593,103.448171931194
857.006266026309,106.088047011359
865.491476581025,108.786747577594
873.976687135741,111.505963422986
882.461897690457,114.192467798452
890.947108245172,116.781964758861
899.432318799889,119.271271209951
907.917529354604,121.677840395092
916.40273990932,123.972715800657
924.887950464036,126.167467015468
933.373161018752,128.319393948039
941.858371573468,130.447565794625
950.343582128184,132.568906878665
958.8287926829,134.63286617573
967.314003237616,136.555539383896
975.799213792332,138.318040110974
984.284424347048,139.816258093344
992.769634901764,141.010172898766
1001.25484545648,141.777084626987
1009.7400560112,142.000438748723
1018.22526656591,141.782423397869
1026.71047712063,141.272010191987
1035.19568767534,140.579126525167
1043.68089823006,139.82467189872
1052.16610878478,139.103025591519
1060.65131933949,138.484960704201
1069.13652989421,137.999725742953
1077.62174044892,137.716891984408
1086.10695100364,137.64204649793
1094.59216155835,137.74149535877
1103.07737211307,137.912320331953
1111.56258266779,138.003028870399
1120.0477932225,137.942709581152
1128.53300377722,137.530309687893
1137.01821433193,136.795503999004
1145.50342488665,135.756617621035
1153.98863544137,134.54794879797
1162.47384599608,133.266118010288
1170.9590565508,132.017601063921
1179.44426710551,130.898005087448
1187.92947766023,129.949749520804
1196.41468821495,129.206397541714
1204.89989876966,128.66057896222
1213.38510932438,128.309809409709
1221.87031987909,128.11962904243
1230.35553043381,127.94012075391
1238.84074098853,127.681730234205
1247.32595154324,127.29415859119
1255.81116209796,126.7312199836
1264.29637265267,125.933981950694
1272.78158320739,124.970764680998
1281.26679376211,123.841618366881
1289.75200431682,122.532978974211
1298.23721487154,120.997045043642
1306.72242542625,119.159762287128
1315.20763598097,117.117673160296
1323.69284653569,114.928678580732
1332.1780570904,112.656672282235
1340.66326764512,110.39298370712
1349.14847819983,108.232839179023
1357.63368875455,106.212310696919
1366.11889930926,104.383953529001
1374.60410986398,102.834294845081
1383.0893204187,101.547782990897
1391.57453097341,100.534469451819
1400.05974152813,99.7342356317389
1408.54495208284,99.0218253833176
1417.03016263756,98.3269658531464
1425.51537319228,97.5899928604425
1434.00058374699,96.7464249082488
1442.48579430171,95.7632895145101
1450.97100485642,94.5770288771982
1459.45621541114,93.1519613247849
1467.94142596586,91.4066019762073
1476.42663652057,89.2835273820131
1484.91184707529,86.8721450100746
1493.39705763,84.2348966254737
1501.88226818472,81.3752641045067
1510.36747873944,78.3462858679131
1518.85268929415,75.2400262208539
1527.33789984887,72.1446764360541
1535.82311040358,69.1030486773382
1544.3083209583,66.1709666614493
1552.79353151302,63.4153776776994
1561.27874206773,60.9262660755195
1569.76395262245,58.6375172337529
1578.24916317716,56.5214285289211
1586.73437373188,54.5644582475573
1595.21958428659,52.8408638765665
1603.70479484131,51.4528668530201
1612.19000539603,50.2772505791091
1620.67521595074,49.2667134003949
1629.16042650546,48.3515715106863
1637.64563706017,47.5100680313909
1646.13084761489,46.6664554733057
1654.61605816961,45.745146109709
1663.10126872432,44.6980366966982
1671.58647927904,43.5081935455155
1680.07168983375,42.0942677964802
1688.55690038847,40.4622310616345
1697.04211094319,38.6354041073725
1705.5273214979,36.690564595898
1714.01253205262,34.7106512454723
1722.49774260733,32.7590786233363
1730.98295316205,30.8914168948514
1739.46816371677,29.13073036605
1747.95337427148,27.5055625127558
1756.4385848262,26.0156768818788
1764.92379538091,24.6731310994295
1773.40900593563,23.4930852822951
1781.89421649034,22.3958531126319
1790.37942704506,21.3727800711923
1798.86463759978,20.3971130704598
1807.34984815449,19.4559085772631
1815.83505870921,18.5576910471683
1824.32026926392,17.686782340623
1832.80547981864,16.8433099499532
1841.29069037336,16.0147163751285
1849.77590092807,15.1955038491885
1858.26111148279,14.3783738392124
1866.7463220375,13.5609500208881
1875.23153259222,12.7509084361641
1883.71674314694,11.9551347969326
1892.20195370165,11.2257592138362
1900.68716425637,10.5777939365346
1909.17237481108,10.0081758032226
1917.6575853658,9.56141922260061
1926.14279592052,9.22037751657802
1934.62800647523,9.02826818810699
1943.11321702995,9.02305562912262
1951.59842758466,9.14579635789769
