# Tier-0 MD ensemble-mean trajectory. run=18A_drag_tier0_N50, N=50, ion_steps=3000, window=[4.54,8.0] ps, m_eff=202.953908 amu.
# time_ps,mean_distance_A,mean_speed_I1_Aps,mean_speed_I2_Aps
3.500000000000001443e-01,1.825288289449430579e+01,7.189641844909715473e-01,7.189641844909715473e-01
3.600000000000001532e-01,1.826746336882687416e+01,7.390665958112470069e-01,7.390665958112470069e-01
3.700000000000001621e-01,1.828244551880396429e+01,7.591313307491810436e-01,7.591313307491810436e-01
3.800000000000001710e-01,1.829782858044192295e+01,7.791573477414723836e-01,7.791573477414723836e-01
3.900000000000001799e-01,1.831361176896390930e+01,7.991436091084145321e-01,7.991436091084145321e-01
4.000000000000001887e-01,1.832979427888022528e+01,8.190890813279118055e-01,8.190890813279118055e-01
4.100000000000001976e-01,1.834637528407428775e+01,8.389927353073207694e-01,8.389927353073207694e-01
4.200000000000002065e-01,1.836335393789389414e+01,8.588535466528416373e-01,8.588535466528416373e-01
4.300000000000002154e-01,1.838072937324789180e+01,8.786704959362942047e-01,8.786704959362942047e-01
4.400000000000002243e-01,1.839850070270815863e+01,8.984425689591972741e-01,8.984425689591972741e-01
4.500000000000002331e-01,1.841666701861685240e+01,9.181687570140577570e-01,9.181687570140577570e-01
4.600000000000002420e-01,1.843522739319881509e+01,9.378480571427075807e-01,9.378480571427075807e-01
4.700000000000002509e-01,1.845418087867911439e+01,9.574794723913687688e-01,9.574794723913687688e-01
4.800000000000002598e-01,1.847352650740575086e+01,9.770620120626225535e-01,9.770620120626225535e-01
4.900000000000002687e-01,1.849326329197718266e+01,9.965946919640318313e-01,9.965946919640318313e-01
5.000000000000002220e-01,1.851339022537502998e+01,1.016076534653368446e+00,1.016076534653368446e+00
5.100000000000002309e-01,1.853390628110140526e+01,1.035506569680112010e+00,1.035506569680112010e+00
5.200000000000002398e-01,1.855481041332120995e+01,1.054883833823269113e+00,1.054883833823269113e+00
5.300000000000002487e-01,1.857610155700909971e+01,1.074207371325428095e+00,1.074207371325428095e+00
5.400000000000002576e-01,1.859777862810103954e+01,1.093476234122900514e+00,1.093476234122900514e+00
5.500000000000002665e-01,1.861984052365048825e+01,1.112689482071938407e+00,1.112689482071938407e+00
5.600000000000002753e-01,1.864228612198903789e+01,1.131846183170652109e+00,1.131846183170652109e+00
5.700000000000002842e-01,1.866511428289146934e+01,1.150945413776944592e+00,1.150945413776944592e+00
5.800000000000002931e-01,1.868832384774508171e+01,1.169986258821946956e+00,1.169986258821946956e+00
5.900000000000003020e-01,1.871191363972329214e+01,1.188967812019108727e+00,1.188967812019108727e+00
6.000000000000003109e-01,1.873588246396333901e+01,1.207889176068959847e+00,1.207889176068959847e+00
6.100000000000003197e-01,1.876022910774807428e+01,1.226749462859233031e+00,1.226749462859233031e+00
6.200000000000003286e-01,1.878495234069164255e+01,1.245547793660417568e+00,1.245547793660417568e+00
6.300000000000003375e-01,1.881005091492912840e+01,1.264283299316451004e+00,1.264283299316451004e+00
6.400000000000003464e-01,1.883552356530983474e+01,1.282955120430809837e+00,1.282955120430809837e+00
6.500000000000003553e-01,1.886136900959440155e+01,1.301562407547838474e+00,1.301562407547838474e+00
6.600000000000003642e-01,1.888758594865533169e+01,1.320104321329050867e+00,1.320104321329050867e+00
6.700000000000003730e-01,1.891417306668108722e+01,1.338580032724531854e+00,1.338580032724531854e+00
6.800000000000003819e-01,1.894112903138360693e+01,1.356988723139378905e+00,1.356988723139378905e+00
6.900000000000003908e-01,1.896845249420896451e+01,1.375329584595126331e+00,1.375329584595126331e+00
7.000000000000003997e-01,1.899614209055131653e+01,1.393601819886065352e+00,1.393601819886065352e+00
7.100000000000004086e-01,1.902419643996992704e+01,1.411804642730396298e+00,1.411804642730396298e+00
7.200000000000004174e-01,1.905261414640904860e+01,1.429937277916237370e+00,1.429937277916237370e+00
7.300000000000004263e-01,1.908139379842083727e+01,1.447998961442601207e+00,1.447998961442601207e+00
7.400000000000004352e-01,1.911053396939088245e+01,1.465988940655033490e+00,1.465988940655033490e+00
7.500000000000004441e-01,1.914003321776649358e+01,1.483906474375929374e+00,1.483906474375929374e+00
7.600000000000004530e-01,1.916989008728752708e+01,1.501750833029761978e+00,1.501750833029761978e+00
7.700000000000004619e-01,1.920010310721960067e+01,1.519521298762966710e+00,1.519521298762966710e+00
7.800000000000004707e-01,1.923067079258972001e+01,1.537217165558475651e+00,1.537217165558475651e+00
7.900000000000004796e-01,1.926159164442415062e+01,1.554837739345189540e+00,1.554837739345189540e+00
8.000000000000004885e-01,1.929286414998834687e+01,1.572382338101894872e+00,1.572382338101894872e+00
8.100000000000004974e-01,1.932448678302898415e+01,1.589850291955938522e+00,1.589850291955938522e+00
8.200000000000005063e-01,1.935645800401790950e+01,1.607240943276706524e+00,1.607240943276706524e+00
8.300000000000005151e-01,1.938877626039780466e+01,1.624553646763735371e+00,1.624553646763735371e+00
8.400000000000005240e-01,1.942143998682972850e+01,1.641787769529647667e+00,1.641787769529647667e+00
8.500000000000005329e-01,1.945444760544208052e+01,1.658942691177697659e+00,1.658942691177697659e+00
8.600000000000005418e-01,1.948779752608126614e+01,1.676017803874127354e+00,1.676017803874127354e+00
8.700000000000005507e-01,1.952148814656349884e+01,1.693012512415268622e+00,1.693012512415268622e+00
8.800000000000005596e-01,1.955551785292818678e+01,1.709926234289507629e+00,1.709926234289507629e+00
8.900000000000005684e-01,1.958988501969223250e+01,1.726758399734026561e+00,1.726758399734026561e+00
9.000000000000005773e-01,1.962458801010563647e+01,1.743508451786345059e+00,1.743508451786345059e+00
9.100000000000005862e-01,1.965962517640793195e+01,1.760175846330806149e+00,1.760175846330806149e+00
9.200000000000005951e-01,1.969499486008554712e+01,1.776760052139963797e+00,1.776760052139963797e+00
9.300000000000006040e-01,1.973069539212997014e+01,1.793260550910957596e+00,1.793260550910957596e+00
9.400000000000006128e-01,1.976672509329656080e+01,1.809676837296860574e+00,1.809676837296860574e+00
9.500000000000006217e-01,1.980308227436394120e+01,1.826008418933110056e+00,1.826008418933110056e+00
9.600000000000006306e-01,1.983976523639385192e+01,1.842254816458944511e+00,1.842254816458944511e+00
9.700000000000006395e-01,1.987677227099147714e+01,1.858415563534014714e+00,1.858415563534014714e+00
9.800000000000006484e-01,1.991410166056586917e+01,1.874490206850241147e+00,1.874490206850241147e+00
9.900000000000006573e-01,1.995175167859080645e+01,1.890478306138860143e+00,1.890478306138860143e+00
1.000000000000000666e+00,1.998972058986550593e+01,1.906379434172743581e+00,1.906379434172743581e+00
1.010000000000000675e+00,2.002800665077548103e+01,1.922193176764128486e+00,1.922193176764128486e+00
1.020000000000000684e+00,2.006660810955328955e+01,1.937919132757795149e+00,1.937919132757795149e+00
1.030000000000000693e+00,2.010552320653908254e+01,1.953556914019636048e+00,1.953556914019636048e+00
1.040000000000000702e+00,2.014475017444082283e+01,1.969106145420838061e+00,1.969106145420838061e+00
1.050000000000000711e+00,2.018428723859427265e+01,1.984566464817626441e+00,1.984566464817626441e+00
1.060000000000000719e+00,2.022413261722236300e+01,1.999937523026742658e+00,1.999937523026742658e+00
1.070000000000000728e+00,2.026428452169426109e+01,2.015218983796660090e+00,2.015218983796660090e+00
1.080000000000000737e+00,2.030474115678352831e+01,2.030410523774635045e+00,2.030410523774635045e+00
1.090000000000000746e+00,2.034550072092584827e+01,2.045511832469556257e+00,2.045511832469556257e+00
1.100000000000000755e+00,2.038656140647579917e+01,2.060522612210854643e+00,2.060522612210854643e+00
1.110000000000000764e+00,2.042792139996283041e+01,2.075442578103494640e+00,2.075442578103494640e+00
1.120000000000000773e+00,2.046957888234628697e+01,2.090271457978949421e+00,2.090271457978949421e+00
1.130000000000000782e+00,2.051153202926944275e+01,2.105008992342526586e+00,2.105008992342526586e+00
1.140000000000000790e+00,2.055377901131238261e+01,2.119654934316905770e+00,2.119654934316905770e+00
1.150000000000000799e+00,2.059631799424376908e+01,2.134209049582008078e+00,2.134209049582008078e+00
1.160000000000000808e+00,2.063914713927137257e+01,2.148671116311271057e+00,2.148671116311271057e+00
1.170000000000000817e+00,2.068226460329120897e+01,2.163040925104606771e+00,2.163040925104606771e+00
1.180000000000000826e+00,2.072566853913548002e+01,2.177318278917830252e+00,2.177318278917830252e+00
1.190000000000000835e+00,2.076935709581883316e+01,2.191502992988833665e+00,2.191502992988833665e+00
1.200000000000000844e+00,2.081332841878333895e+01,2.205594894760473323e+00,2.205594894760473323e+00
1.210000000000000853e+00,2.085758065014169560e+01,2.219593823800309007e+00,2.219593823800309007e+00
1.220000000000000862e+00,2.090211192891897696e+01,2.233499631717471789e+00,2.233499631717471789e+00
1.230000000000000870e+00,2.094692039129254724e+01,2.247312182076249609e+00,2.247312182076249609e+00
1.240000000000000879e+00,2.099200417083029535e+01,2.261031350307062038e+00,2.261031350307062038e+00
1.250000000000000888e+00,2.103736139872705735e+01,2.274657023614481854e+00,2.274657023614481854e+00
1.260000000000000897e+00,2.108299020403910973e+01,2.288189100882551674e+00,2.288189100882551674e+00
1.270000000000000906e+00,2.112888871391681178e+01,2.301627492577563494e+00,2.301627492577563494e+00
1.280000000000000915e+00,2.117505505383527620e+01,2.314972120648210563e+00,2.314972120648210563e+00
1.290000000000000924e+00,2.122148734782293644e+01,2.328222918423272336e+00,2.328222918423272336e+00
1.300000000000000933e+00,2.126818371868814950e+01,2.341379830506943538e+00,2.341379830506943538e+00
1.310000000000000941e+00,2.131514228824361368e+01,2.354442812672002283e+00,2.354442812672002283e+00
1.320000000000000950e+00,2.136236117752866903e+01,2.367411831750556583e+00,2.367411831750556583e+00
1.330000000000000959e+00,2.140983850702933466e+01,2.380286865522772466e+00,2.380286865522772466e+00
1.340000000000000968e+00,2.145757239689613982e+01,2.393067902603720931e+00,2.393067902603720931e+00
1.350000000000000977e+00,2.150556096715973098e+01,2.405754942328045320e+00,2.405754942328045320e+00
1.360000000000000986e+00,2.155380233794398848e+01,2.418347994632862541e+00,2.418347994632862541e+00
1.370000000000000995e+00,2.160229462967698666e+01,2.430847079938901700e+00,2.430847079938901700e+00
1.380000000000001004e+00,2.165103596329938185e+01,2.443252229029917455e+00,2.443252229029917455e+00
1.390000000000001013e+00,2.170002446047045908e+01,2.455563482930594787e+00,2.455563482930594787e+00
1.400000000000001021e+00,2.174925824377177364e+01,2.467780892782771573e+00,2.467780892782771573e+00
1.410000000000001030e+00,2.179873543690817428e+01,2.479904519720259159e+00,2.479904519720259159e+00
1.420000000000001039e+00,2.184845416490635372e+01,2.491934434742328008e+00,2.491934434742328008e+00
1.430000000000001048e+00,2.189841255431099398e+01,2.503870718585928579e+00,2.503870718585928579e+00
1.440000000000001057e+00,2.194860873337808371e+01,2.515713461596564837e+00,2.515713461596564837e+00
1.450000000000001066e+00,2.199904083226585882e+01,2.527462763598169460e+00,2.527462763598169460e+00
1.460000000000001075e+00,2.204970698322307143e+01,2.539118733761920765e+00,2.539118733761920765e+00
1.470000000000001084e+00,2.210060532077458006e+01,2.550681490473944546e+00,2.550681490473944546e+00
1.480000000000001092e+00,2.215173398190425758e+01,2.562151161202273819e+00,2.562151161202273819e+00
1.490000000000001101e+00,2.220309110623541571e+01,2.573527882362835140e+00,2.573527882362835140e+00
1.500000000000001110e+00,2.225467483620829157e+01,2.584811799184722592e+00,2.584811799184722592e+00
1.510000000000001119e+00,2.230648331725501521e+01,2.596003065574885582e+00,2.596003065574885582e+00
1.520000000000001128e+00,2.235851469797177771e+01,2.607101843982052802e+00,2.607101843982052802e+00
1.530000000000001137e+00,2.241076713028830625e+01,2.618108305260144597e+00,2.618108305260144597e+00
1.540000000000001146e+00,2.246323876963458943e+01,2.629022628531259453e+00,2.629022628531259453e+00
1.550000000000001155e+00,2.251592777510487409e+01,2.639845001048195083e+00,2.639845001048195083e+00
1.560000000000001164e+00,2.256883230961884834e+01,2.650575618056624450e+00,2.650575618056624450e+00
1.570000000000001172e+00,2.262195054008017081e+01,2.661214682657036423e+00,2.661214682657036423e+00
1.580000000000001181e+00,2.267528063753215406e+01,2.671762405666413986e+00,2.671762405666413986e+00
1.590000000000001190e+00,2.272882077731071959e+01,2.682219005479788532e+00,2.682219005479788532e+00
1.600000000000001199e+00,2.278256913919452131e+01,2.692584707931614307e+00,2.692584707931614307e+00
1.610000000000001208e+00,2.283652390755238670e+01,2.702859746157232568e+00,2.702859746157232568e+00
1.620000000000001217e+00,2.289068327148796556e+01,2.713044360454331283e+00,2.713044360454331283e+00
1.630000000000001226e+00,2.294504542498148680e+01,2.723138798144359551e+00,2.723138798144359551e+00
1.640000000000001235e+00,2.299960856702896450e+01,2.733143313434227561e+00,2.733143313434227561e+00
1.650000000000001243e+00,2.305437090177843373e+01,2.743058167278219717e+00,2.743058167278219717e+00
1.660000000000001252e+00,2.310933063866354686e+01,2.752883627239913089e+00,2.752883627239913089e+00
1.670000000000001261e+00,2.316448599253440577e+01,2.762619967354682071e+00,2.762619967354682071e+00
1.680000000000001270e+00,2.321983518378553413e+01,2.772267467992462375e+00,2.772267467992462375e+00
1.690000000000001279e+00,2.327537643848130244e+01,2.781826415720729972e+00,2.781826415720729972e+00
1.700000000000001288e+00,2.333110798847840073e+01,2.791297103168188798e+00,2.791297103168188798e+00
1.710000000000001297e+00,2.338702807154578878e+01,2.800679828888856360e+00,2.800679828888856360e+00
1.720000000000001306e+00,2.344313493148180427e+01,2.809974897226553470e+00,2.809974897226553470e+00
1.730000000000001315e+00,2.349942681822856727e+01,2.819182618180208433e+00,2.819182618180208433e+00
1.740000000000001323e+00,2.355590198798381252e+01,2.828303307269711020e+00,2.828303307269711020e+00
1.750000000000001332e+00,2.361255870330992934e+01,2.837337285402318443e+00,2.837337285402318443e+00
1.760000000000001341e+00,2.366939523324031214e+01,2.846284878739796298e+00,2.846284878739796298e+00
1.770000000000001350e+00,2.372640985338325947e+01,2.855146418566430366e+00,2.855146418566430366e+00
1.780000000000001359e+00,2.378360084602296354e+01,2.863922241157785820e+00,2.863922241157785820e+00
1.790000000000001368e+00,2.384096650021816899e+01,2.872612687650230257e+00,2.872612687650230257e+00
1.800000000000001377e+00,2.389850511189795412e+01,2.881218103911315165e+00,2.881218103911315165e+00
1.810000000000001386e+00,2.395621498395509619e+01,2.889738840411035792e+00,2.889738840411035792e+00
1.820000000000001394e+00,2.401409442633692493e+01,2.898175252094197241e+00,2.898175252094197241e+00
1.830000000000001403e+00,2.407214175613345120e+01,2.906527698253478675e+00,2.906527698253478675e+00
1.840000000000001412e+00,2.413035529766304421e+01,2.914796542403584212e+00,2.914796542403584212e+00
1.850000000000001421e+00,2.418873338255573913e+01,2.922982152156489377e+00,2.922982152156489377e+00
1.860000000000001430e+00,2.424727434983376995e+01,2.931084899097665009e+00,2.931084899097665009e+00
1.870000000000001439e+00,2.430597654598997792e+01,2.939105158663317230e+00,2.939105158663317230e+00
1.880000000000001448e+00,2.436483832506346658e+01,2.947043310018710116e+00,2.947043310018710116e+00
1.890000000000001457e+00,2.442385804871305055e+01,2.954899735937857930e+00,2.954899735937857930e+00
1.900000000000001465e+00,2.448303408628821742e+01,2.962674822684089548e+00,2.962674822684089548e+00
1.910000000000001474e+00,2.454236481489769517e+01,2.970368959891774630e+00,2.970368959891774630e+00
1.920000000000001483e+00,2.460184861947574575e+01,2.977982540449429116e+00,2.977982540449429116e+00
1.930000000000001492e+00,2.466148389284603937e+01,2.985515960383892331e+00,2.985515960383892331e+00
1.940000000000001501e+00,2.472126903578327628e+01,2.992969618745731086e+00,2.992969618745731086e+00
1.950000000000001510e+00,2.478120245707257396e+01,3.000343917495999158e+00,3.000343917495999158e+00
1.960000000000001519e+00,2.484128257356650593e+01,3.007639261394057684e+00,3.007639261394057684e+00
1.970000000000001528e+00,2.490150781023992010e+01,3.014856057886827756e+00,3.014856057886827756e+00
1.980000000000001537e+00,2.496187660024267174e+01,3.021994716999328201e+00,3.021994716999328201e+00
1.990000000000001545e+00,2.502238738495002934e+01,3.029055651226430612e+00,3.029055651226430612e+00
2.000000000000001332e+00,2.508303861401105550e+01,3.036039275425900019e+00,3.036039275425900019e+00
2.010000000000001119e+00,2.514382874539474244e+01,3.042946006712985429e+00,3.042946006712985429e+00
2.020000000000000906e+00,2.520475624543416870e+01,3.049776264356156119e+00,3.049776264356156119e+00
2.030000000000000693e+00,2.526581958886848156e+01,3.056530469674179962e+00,3.056530469674179962e+00
2.040000000000000480e+00,2.532701725888293254e+01,3.063209045934680574e+00,3.063209045934680574e+00
2.050000000000000266e+00,2.538834774714680975e+01,3.069812418253854425e+00,3.069812418253854425e+00
2.060000000000000053e+00,2.544980955384942689e+01,3.076341013497859045e+00,3.076341013497859045e+00
2.069999999999999840e+00,2.551140118773416887e+01,3.082795260185312358e+00,3.082795260185312358e+00
2.079999999999999627e+00,2.557312116613049824e+01,3.089175588391311233e+00,3.089175588391311233e+00
2.089999999999999414e+00,2.563496801498427047e+01,3.095482429652812506e+00,3.095482429652812506e+00
2.099999999999999201e+00,2.569694026888587857e+01,3.101716216875380461e+00,3.101716216875380461e+00
2.109999999999998987e+00,2.575903647109682026e+01,3.107877384241420682e+00,3.107877384241420682e+00
2.119999999999998774e+00,2.582125517357427569e+01,3.113966367119634260e+00,3.113966367119634260e+00
2.129999999999998561e+00,2.588359493699393710e+01,3.119983601976032528e+00,3.119983601976032528e+00
2.139999999999998348e+00,2.594605433077104450e+01,3.125929526286314708e+00,3.125929526286314708e+00
2.149999999999998135e+00,2.600863193307985455e+01,3.131804578449640442e+00,3.131804578449640442e+00
2.159999999999997922e+00,2.607132633087105233e+01,3.137609197703788322e+00,3.137609197703788322e+00
2.169999999999997708e+00,2.613413611988783458e+01,3.143343824041690659e+00,3.143343824041690659e+00
2.179999999999997495e+00,2.619705990468011336e+01,3.149008898129458611e+00,3.149008898129458611e+00
2.189999999999997282e+00,2.626009629861721351e+01,3.154604861225667634e+00,3.154604861225667634e+00
2.199999999999997069e+00,2.632324392389890022e+01,3.160132155102189699e+00,3.160132155102189699e+00
2.209999999999996856e+00,2.638650141156486839e+01,3.165591221966341795e+00,3.165591221966341795e+00
2.219999999999996643e+00,2.644986740150270776e+01,3.170982504384335154e+00,3.170982504384335154e+00
2.229999999999996430e+00,2.651334054245424809e+01,3.176306445206317441e+00,3.176306445206317441e+00
2.239999999999996216e+00,2.657691949202060044e+01,3.181563487492622855e+00,3.181563487492622855e+00
2.249999999999996003e+00,2.664060291666557845e+01,3.186754074441318973e+00,3.186754074441318973e+00
2.259999999999995790e+00,2.670438949171771625e+01,3.191878649317378080e+00,3.191878649317378080e+00
2.269999999999995577e+00,2.676827790137096486e+01,3.196937655383059074e+00,3.196937655383059074e+00
2.279999999999995364e+00,2.683226683868391760e+01,3.201931535829560360e+00,3.201931535829560360e+00
2.289999999999995151e+00,2.689635500557770342e+01,3.206860733710156897e+00,3.206860733710156897e+00
2.299999999999994937e+00,2.696054111283262955e+01,3.211725691874617983e+00,3.211725691874617983e+00
2.309999999999994724e+00,2.702482388008333913e+01,3.216526852905007061e+00,3.216526852905007061e+00
2.319999999999994511e+00,2.708920203581304165e+01,3.221264659052653911e+00,3.221264659052653911e+00
2.329999999999994298e+00,2.715367431734601666e+01,3.225939552176545710e+00,3.225939552176545710e+00
2.339999999999994085e+00,2.721823947083934314e+01,3.230551973683126299e+00,3.230551973683126299e+00
2.349999999999993872e+00,2.728289625127322182e+01,3.235102364467181246e+00,3.235102364467181246e+00
2.359999999999993658e+00,2.734764342244012525e+01,3.239591164854035643e+00,3.239591164854035643e+00
2.369999999999993445e+00,2.741247975693283578e+01,3.244018814543236484e+00,3.244018814543236484e+00
2.379999999999993232e+00,2.747740403613141424e+01,3.248385752553230255e+00,3.248385752553230255e+00
2.389999999999993019e+00,2.754241505018903524e+01,3.252692417167478034e+00,3.252692417167478034e+00
2.399999999999992806e+00,2.760751159801670696e+01,3.256939245881653733e+00,3.256939245881653733e+00
2.409999999999992593e+00,2.767269248726704589e+01,3.261126675352127080e+00,3.261126675352127080e+00
2.419999999999992379e+00,2.773795653431698227e+01,3.265255141345892120e+00,3.265255141345892120e+00
2.429999999999992166e+00,2.780330256424944224e+01,3.269325078691294184e+00,3.269325078691294184e+00
2.439999999999991953e+00,2.786872941083411703e+01,3.273336921230237451e+00,3.273336921230237451e+00
2.449999999999991740e+00,2.793423591650730486e+01,3.277291101771509840e+00,3.277291101771509840e+00
2.459999999999991527e+00,2.799982093235071545e+01,3.281188052045148851e+00,3.281188052045148851e+00
2.469999999999991314e+00,2.806548331806951424e+01,3.285028202658163643e+00,3.285028202658163643e+00
2.479999999999991100e+00,2.813122194196931503e+01,3.288811983051318055e+00,3.288811983051318055e+00
2.489999999999990887e+00,2.819703568093263968e+01,3.292539821456929250e+00,3.292539821456929250e+00
2.499999999999990674e+00,2.826292342039413441e+01,3.296212144857953330e+00,3.296212144857953330e+00
2.509999999999990461e+00,2.832888405431527090e+01,3.299829378948190950e+00,3.299829378948190950e+00
2.519999999999990248e+00,2.839491648515815214e+01,3.303391948093350461e+00,3.303391948093350461e+00
2.529999999999990035e+00,2.846101962385860062e+01,3.306900275293372271e+00,3.306900275293372271e+00
2.539999999999989821e+00,2.852719238979846139e+01,3.310354782145850994e+00,3.310354782145850994e+00
2.549999999999989608e+00,2.859343371077715190e+01,3.313755888810411054e+00,3.313755888810411054e+00
2.559999999999989395e+00,2.865974252298263281e+01,3.317104013974146337e+00,3.317104013974146337e+00
2.569999999999989182e+00,2.872611777096154029e+01,3.320399574817995525e+00,3.320399574817995525e+00
2.579999999999988969e+00,2.879255840758881391e+01,3.323642986984296499e+00,3.323642986984296499e+00
2.589999999999988756e+00,2.885906339403654286e+01,3.326834664545323061e+00,3.326834664545323061e+00
2.599999999999988542e+00,2.892563169974229709e+01,3.329975019972638339e+00,3.329975019972638339e+00
2.609999999999988329e+00,2.899226230237680824e+01,3.333064464107533098e+00,3.333064464107533098e+00
2.619999999999988116e+00,2.905895418781103956e+01,3.336103406132437499e+00,3.336103406132437499e+00
2.629999999999987903e+00,2.912570635008278330e+01,3.339092253543123334e+00,3.339092253543123334e+00
2.639999999999987690e+00,2.919251779136264346e+01,3.342031412122070666e+00,3.342031412122070666e+00
2.649999999999987477e+00,2.925938752191948566e+01,3.344921285912590747e+00,3.344921285912590747e+00
2.659999999999987264e+00,2.932631456008541448e+01,3.347762277193794933e+00,3.347762277193794933e+00
2.669999999999987050e+00,2.939329793222025700e+01,3.350554786456635181e+00,3.350554786456635181e+00
2.679999999999986837e+00,2.946033667267558087e+01,3.353299212380635108e+00,3.353299212380635108e+00
2.689999999999986624e+00,2.952742982375820091e+01,3.355995951811585165e+00,3.355995951811585165e+00
2.699999999999986411e+00,2.959457643569326635e+01,3.358645399740086468e+00,3.358645399740086468e+00
2.709999999999986198e+00,2.966177556658708170e+01,3.361247949280796732e+00,3.361247949280796732e+00
2.719999999999985985e+00,2.972902628238922773e+01,3.363803991652651426e+00,3.363803991652651426e+00
2.729999999999985771e+00,2.979632765685456519e+01,3.366313916159808350e+00,3.366313916159808350e+00
2.739999999999985558e+00,2.986367877150467010e+01,3.368778110173359597e+00,3.368778110173359597e+00
2.749999999999985345e+00,2.993107871558905231e+01,3.371196959113853531e+00,3.371196959113853531e+00
2.759999999999985132e+00,2.999852658604600464e+01,3.373570846434638337e+00,3.373570846434638337e+00
2.769999999999984919e+00,3.006602148746301140e+01,3.375900153605813969e+00,3.375900153605813969e+00
2.779999999999984706e+00,3.013356253203700774e+01,3.378185260099018095e+00,3.378185260099018095e+00
2.789999999999984492e+00,3.020114883953419849e+01,3.380426543372945680e+00,3.380426543372945680e+00
2.799999999999984279e+00,3.026877953724974901e+01,3.382624378859491632e+00,3.382624378859491632e+00
2.809999999999984066e+00,3.033645375996698945e+01,3.384779139950625293e+00,3.384779139950625293e+00
2.819999999999983853e+00,3.040417064991660467e+01,3.386891197986059421e+00,3.386891197986059421e+00
2.829999999999983640e+00,3.047192935673545122e+01,3.388960922241420981e+00,3.388960922241420981e+00
2.839999999999983427e+00,3.053972903742509359e+01,3.390988679917113391e+00,3.390988679917113391e+00
2.849999999999983213e+00,3.060756885631030499e+01,3.392974836127931049e+00,3.392974836127931049e+00
