time,cleaned_SG,IMF_cleaned
3.294,4.547111709130834,4.618968570200428
3.295,4.5464791578173145,4.6185783737718
3.296,4.545846606503795,4.618170268869491
3.297,4.545214055190275,4.6177448522460285
3.298,4.544581503876755,4.617309531964957
3.299,4.543948952563236,4.6168896872493885
3.3,4.543316401249717,4.616476725446097
3.301,4.542683849936197,4.6160559385944095
3.302,4.5420512986226775,4.615631395700832
3.303,4.541418747309158,4.615204779638114
3.304,4.540786195995638,4.614764650162931
3.305,4.5401536446821185,4.614312148671083
3.306,4.539521093368599,4.6138766019922155
3.307,4.53888854205508,4.61345632864818
3.308,4.53825599074156,4.613041045095982
3.309,4.537623439428041,4.612617216199043
3.31,4.536990888114521,4.612176355767067
3.311,4.536358336801001,4.611724182233186
3.312,4.5357257854874815,4.6112583245569345
3.313,4.535093234173962,4.610786291395713
3.314,4.534460682860442,4.610334567480282
3.315,4.533828131546923,4.609896175149223
3.316,4.533195580233404,4.609473756753138
3.317,4.532563028919884,4.609064795257705
3.318,4.531930477606364,4.6086757608132265
3.319,4.531297926292845,4.6083019355369705
3.32,4.530665374979325,4.607922606167262
3.321,4.530032823665805,4.6075397121418735
3.322,4.529400272352286,4.607152033992287
3.323,4.528767721038767,4.606765105299627
3.324,4.528135169725247,4.606382020078034
3.325,4.527502618411727,4.605976128316382
3.326,4.526870067098208,4.605533377964374
3.327,4.526237515784688,4.605058137227017
3.328,4.525604964471168,4.604574690307713
3.329,4.5249724131576485,4.604090693155545
3.33,4.52433986184413,4.603621632047819
3.331,4.52370731053061,4.603176265743746
3.332,4.52307475921709,4.602727831726529
3.333,4.522442207903571,4.602266657786966
3.334,4.521809656590051,4.601809038875549
3.335,4.521177105276531,4.6013327774248305
3.336,4.520544553963012,4.600839335151409
3.337,4.519912002649493,4.600347817983944
3.338,4.519279451335973,4.599861272208957
3.339,4.518646900022453,4.599370886335331
3.34,4.518014348708934,4.598886775420365
3.341,4.517381797395414,4.598406034973681
3.342,4.516749246081894,4.597934468439722
3.343,4.516116694768375,4.597482259259883
3.344,4.515484143454856,4.597029999701382
3.345,4.514851592141336,4.596568997349374
3.346,4.514219040827816,4.596124840354214
3.347,4.513586489514297,4.595705568122794
3.348,4.512953938200777,4.595300860205418
3.349,4.512321386887257,4.594888469753933
3.35,4.511688835573738,4.594479501569288
3.351,4.511056284260219,4.594084984554931
3.352,4.510423732946699,4.593704019086631
3.353,4.5097911816331795,4.593333642822679
3.354,4.50915863031966,4.592978223558947
3.355,4.50852607900614,4.592602477698125
3.356,4.50789352769262,4.592194572098539
3.357,4.507260976379101,4.591773769011852
3.358,4.506628425065582,4.591360757273604
3.359,4.505995873752062,4.590942291793646
3.36,4.5053633224385425,4.590508171814266
3.361,4.504730771125023,4.59003249103046
3.362,4.504098219811503,4.589537401535621
3.363,4.5034656684979835,4.589055862542274
3.364,4.502833117184464,4.588586541942062
3.365,4.502200565870944,4.5881140686172905
3.366,4.501568014557425,4.587610478238998
3.367,4.500935463243906,4.587084144775082
3.368,4.500302911930386,4.586550146545535
3.369,4.499670360616866,4.586011140975395
