v_Aps,signal_arb
0.100995,0.1032456429015
0.20199,0.267125365609179
0.302985,0.58714484982879
0.40398,1.00929136810941
0.504975,1.45917909247117
0.60597,1.989917335312
0.706965,2.48830908329612
0.80796,2.84714023996144
0.908955,3.21557587802121
1.00995,3.62901748316664
1.110945,4.04175616224477
1.21194,4.43490825857983
1.312935,4.85208812854767
1.41393,5.1890232009377
1.514925,5.30784776607985
1.61592,5.30258456181138
1.716915,5.25898282318797
1.81791,5.30404301514216
1.918905,5.57669611985807
2.0199,6.03706362353894
2.120895,6.46739063691454
2.22189,6.73626768856289
2.322885,6.70886503062086
2.42388,6.45052730131124
2.524875,6.1233483210826
2.62587,5.94625260049144
2.726865,6.02740858358549
2.82786,6.45075357820372
2.928855,6.88292424405407
3.02985,7.32603576303263
3.130845,7.7374665955984
3.23184,7.93552883292833
3.332835,7.8934903073178
3.43383,8.01901367607663
3.534825,8.46958293021097
3.63582,9.23982244459684
3.736815,10.3795870118318
3.83781,11.8006921358331
3.938805,13.0063757020615
4.0398,13.6961917487274
4.140795,14.0044807987579
4.24179,13.8843331167061
4.342785,13.4984469464512
4.44378,13.2266258185933
4.544775,13.2812675053855
4.64577,13.6303661560882
4.746765,14.0441829541699
4.84776,14.325970323022
4.948755,14.2904560895585
5.04975,13.9904678170585
5.150745,13.7291043394243
5.25174,13.8151833784822
5.352735,14.1932670960932
5.45373,14.8066845249296
5.554725,15.6131699829071
5.65572,16.1846429179243
5.756715,16.5622974799775
5.85771,16.8993500257646
5.958705,17.2880029910995
6.0597,17.520314534121
6.160695,17.7584102217437
6.26169,17.9303174038729
6.362685,17.9185488530886
6.46368,18.0134351057615
6.564675,18.380344222266
6.66567,19.0595222790243
6.766665,19.9668884324115
6.86766,20.7569127042201
6.968655,21.4577869314951
7.06965,22.0421710782558
7.170645,22.7168640852841
7.27164,23.1905854299535
7.372635,23.5579502194481
7.47363,24.0041704983055
7.574625,24.668149296409
7.67562,25.4393147239773
7.776615,26.7898189545837
7.87761,28.6181906985068
7.978605,30.4149029739628
8.0796,31.0206706612666
8.180595,30.5820611018097
8.28159,29.0704561504818
8.382585,27.0886515060986
8.48358,25.4149793285366
8.584575,24.2040721045049
8.68557,23.47358679504
8.786565,23.270367877791
8.88756,23.5621653597138
8.988555,24.2479529397774
9.08955,25.5766783819943
9.190545,27.336380519223
9.29154,29.2028584683312
9.392535,31.0618151000039
9.49353,32.4228045622848
9.594525,32.8645484933926
9.69552,32.8071566139127
9.796515,32.5537013301616
9.89751,31.9757689316321
9.998505,31.4522330673079
10.0995,31.1154023128627
10.200495,30.7831718477757
10.30149,30.5844043406788
10.402485,30.6805310927353
10.50348,30.9302842959471
10.604475,31.0629489721792
10.70547,31.1964690378925
10.806465,31.6292299309411
10.90746,32.1739599259736
11.008455,33.0361615779384
11.10945,33.7565045330987
11.210445,34.4844753373686
11.31144,34.8792089481937
11.412435,35.125515754771
11.51343,35.1001254531554
11.614425,34.4143119550475
11.71542,33.7266426684474
11.816415,33.3555080656169
11.91741,33.353436743901
12.018405,33.3344677932386
12.1194,33.1999510205046
12.220395,33.1112652183658
12.32139,32.7334047571106
12.422385,32.1616940403925
12.52338,31.7952134676313
12.624375,32.1475163839983
12.72537,32.7847694852066
12.826365,33.2917402839139
12.92736,33.5878416633103
13.028355,33.7541969387863
13.12935,33.507955098901
13.230345,33.0160015232424
13.33134,32.6781050585655
13.432335,32.7387297218103
13.53333,32.4210027996133
13.634325,31.8321133311528
13.73532,31.3162219205561
13.836315,30.6704116075108
13.93731,29.835883352846
14.038305,29.1947809145972
14.1393,29.2417983549931
14.240295,29.8502375856535
14.34129,30.6710360350845
14.442285,31.6246804792229
14.54328,31.7903675765346
14.644275,31.3708138624414
14.74527,30.6636205832261
14.846265,29.8133017291155
14.94726,28.8727300366059
15.048255,28.1593538692147
15.14925,27.7584449388682
15.250245,27.6348762652099
15.35124,27.8340086905093
15.452235,28.173947699148
15.55323,28.7807447116981
15.654225,29.2136077414141
15.75522,29.5755916916946
15.856215,29.8654385309074
15.95721,29.6823611022661
