v_mps,signal_arb
8.6178,3.30491001932661
17.2356,6.56942921508129
25.8534,9.68370327793817
34.4712,12.6896616075793
43.089,15.6793096568869
51.7068,18.5680593429011
60.3246,21.4181651690859
68.9424,24.2893599248432
77.5602,27.035681441774
86.178,29.7043348137582
94.7958,32.3178461502004
103.4136,34.9124214260343
112.0314,37.449465120584
120.6492,40.0502127533438
129.267,42.6961829598422
137.8848,45.2676935471618
146.5026,47.7764124128792
155.1204,50.2226569356066
163.7382,52.3592910060189
172.356,54.2542461869832
180.9738,56.0662404555002
189.5916,57.8850485435086
198.2094,59.7213100669234
206.8272,61.7851973073394
215.445,64.1567518020004
224.0628,66.5035865303109
232.6806,68.6787561917165
241.2984,70.64067150325
249.9162,72.36133238089
258.534,74.1144190903938
267.1518,76.0761581047941
275.7696,78.3519246858145
284.3874,80.9409502188308
293.0052,83.6357221382759
301.623,86.1036933369179
310.2408,88.4657429869458
318.8586,90.7124783151672
327.4764,92.7777167211418
336.0942,94.9670716251369
344.712,97.3181606808569
353.3298,99.7319278782589
361.9476,102.509890527527
370.5654,105.76805074305
379.1832,109.197811844596
387.801,112.786519475103
396.4188,116.43362196023
405.0366,119.692403715961
413.6544,122.561593004948
422.2722,125.183921447196
430.89,127.678564966517
439.5078,130.260505248243
448.1256,132.993200315343
456.7434,135.722830896258
465.3612,138.417292323397
473.979,141.052401022526
482.5968,143.577071101007
491.2146,146.00121337757
499.8324,148.75503136154
508.4502,152.001465647039
517.068,155.524905598793
525.6858,159.788289804346
534.3036,164.518501021751
542.9214,169.164187357963
551.5392,173.450808961618
560.157,177.399820816045
568.7748,181.183704356604
577.3926,184.516973396468
586.0104,187.745045121688
594.6282,190.944499922988
603.246,194.040394931712
611.8638,197.045228422806
620.4816,200.244671748115
629.0994,203.49766257835
637.7172,206.483353163708
646.335,209.069074622027
654.9528,211.322407264655
663.5706,213.113547575447
672.1884,214.557478129668
680.8062,215.957652857158
689.424,217.287295711027
698.0418,218.865560567747
706.6596,220.501008199741
715.2774,221.516682909471
723.8952,221.953048363002
732.513,222.369811764592
741.1308,223.135878068026
749.7486,224.037097199791
758.3664,225.497185390968
766.9842,227.486571129765
775.602,229.575174638674
784.2198,231.670173747304
792.8376,233.033197481985
801.4554,233.272474988823
810.0732,232.447635337422
818.691,231.410390035329
827.3088,230.257117206793
835.9266,229.189611643708
844.5444,228.597820613273
853.1622,227.939064328582
861.78,226.467558132786
870.3978,223.940710085342
879.0156,220.650193423644
887.6334,216.979156309755
896.2512,213.105331929974
904.869,209.399349127682
913.4868,206.172740248617
922.1046,202.932432941052
930.7224,199.419932864291
939.3402,196.098478708191
947.958,193.086644994173
956.5758,189.84440383893
965.1936,186.573994507235
973.8114,183.59058448574
982.4292,180.200278569494
991.047,175.43610055516
999.6648,170.049047047657
1008.2826,164.080989085603
1016.9004,157.501755946511
1025.5182,150.915454792112
1034.136,144.897169459295
1042.7538,139.571858986893
1051.3716,134.543755623976
1059.9894,129.355424387651
1068.6072,123.662165321101
1077.225,117.836447294747
1085.8428,111.831359185098
1094.4606,105.889994482081
1103.0784,100.554824838707
1111.6962,95.9120812468176
1120.314,91.5319786643329
1128.9318,87.4053099989441
1137.5496,81.9988567477287
1146.1674,76.0067132928396
1154.7852,70.8946229804109
1163.403,66.3723155900705
1172.0208,62.3391838675425
1180.6386,59.4444996140184
1189.2564,57.6887646505658
1197.8742,55.4129728249196
1206.492,52.2766907507223
1215.1098,48.0759242376796
1223.7276,43.2902743242018
1232.3454,37.7223649395769
1240.9632,31.1493484432344
1249.581,24.2331045506585
1258.1988,17.9001527078604
1266.8166,12.6737751619467
1275.4344,7.73539748415751
1284.0522,3.71475483188691
1292.67,1.152330909063
1301.2878,-0.0993163951534982
1309.9056,-1.47111265332881
1318.5234,-2.70717535948986
1327.1412,-5.45724392608663
1335.759,-9.94621523600635
1344.3768,-15.2812587896097
1352.9946,-20.7772153627624
1361.6124,-27.1644000527218
1370.2302,-33.841862983626
1378.848,-38.0935872701094
1387.4658,-41.3483986013553
1396.0836,-43.0818781270038
1404.7014,-42.9970637997578
1413.3192,-41.2175020300388
1421.937,-39.306006667267
1430.5548,-38.9327756138683
1439.1726,-40.0993655791336
1447.7904,-41.6538224158072
1456.4082,-43.3450707985467
1465.026,-44.5603413369971
1473.6438,-44.7600859257885
1482.2616,-44.6718680784572
1490.8794,-45.0855785553563
1499.4972,-46.1932282258977
1508.115,-48.3165529626734
1516.7328,-51.8210502462589
1525.3506,-55.6566992349048
1533.9684,-58.4768149797117
1542.5862,-59.5268228205759
1551.204,-59.2277533520395
1559.8218,-58.154782990532
1568.4396,-57.0209750678209
1577.0574,-56.2265092930051
1585.6752,-57.5197072495998
1594.293,-60.3574220434805
1602.9108,-63.3718581483596
1611.5286,-66.2704238048806
1620.1464,-68.4443597231735
1628.7642,-68.0193675748248
1637.382,-66.9486844556502
1645.9998,-65.9961065626365
1654.6176,-66.2047383950832
1663.2354,-67.5239521477624
1671.8532,-69.9427708207257
1680.471,-73.0750511208144
1689.0888,-74.9857199186486
1697.7066,-75.2857155955558
1706.3244,-75.634060206734
1714.9422,-76.8998754061241
1723.56,-78.2268151819768
1732.1778,-78.6238724336284
1740.7956,-79.4654664343705
1749.4134,-80.7899205210084
1758.0312,-81.2372473279494
1766.649,-81.2358434420094
1775.2668,-80.192222568318
1783.8846,-77.7421117015837
1792.5024,-76.1290810679159
1801.1202,-75.4539234787241
1809.738,-75.181053449317
1818.3558,-75.4857767430505
1826.9736,-77.395357552226
1835.5914,-80.0126078339734
1844.2092,-82.4436646842014
1852.827,-84.6825757226082
1861.4448,-85.8550098928771
1870.0626,-85.4583478792513
1878.6804,-83.426708366686
1887.2982,-83.1212580528364
1895.916,-83.4133724169259
1904.5338,-84.6983687515221
1913.1516,-87.9829907849262
1921.7694,-91.9901039551896
1930.3872,-94.0229160998441
1939.005,-93.4133978306573
1947.6228,-91.7891256441393
1956.2406,-90.545778680747
1964.8584,-88.4739004019953
1973.4762,-88.6062556533074
1982.094,-89.9283218779775
1990.7118,-90.4875669509338
1999.3296,-89.5735382433308
2007.9474,-89.0494381146478
2016.5652,-89.2134620140281
2025.183,-88.7289940108773
2033.8008,-88.3045550561574
2042.4186,-88.9594814002599
2051.0364,-90.5230740867345
2059.6542,-92.5107569969443
2068.272,-93.661558255273
2076.8898,-92.9388572747796
2085.5076,-92.0179122806226
2094.1254,-91.7510544512526
2102.7432,-90.2523280496969
2111.361,-88.6285144844725
2119.9788,-88.6505108000079
2128.5966,-88.4719275526299
2137.2144,-87.2238833013735
2145.8322,-86.3632560215923
2154.45,-85.5080139705724
2163.0678,-83.3796643131508
2171.6856,-81.8680392074993
2180.3034,-82.7384668337677
2188.9212,-83.615745393889
2197.539,-84.5187094696929
2206.1568,-84.5234216616955
2214.7746,-83.4939972844561
2223.3924,-81.3560723228568
2232.0102,-79.8505192316481
2240.628,-80.1264957849787
2249.2458,-81.9701979614226
2257.8636,-83.5874929768385
2266.4814,-84.0828023095603
2275.0992,-83.5363669888859
2283.717,-82.6701172450765
2292.3348,-82.3432297276169
2300.9526,-82.9995824153914
2309.5704,-85.6003805840255
2318.1882,-89.8466969511978
2326.806,-93.4433839829795
2335.4238,-94.8865019918068
2344.0416,-93.9922732671341
2352.6594,-90.3737424826912
2361.2772,-86.2945539794792
2369.895,-83.2260159525846
2378.5128,-82.0631551276256
2387.1306,-82.1655384632609
2395.7484,-83.4303332780057
2404.3662,-85.0841195618676
2412.984,-86.647951650304
2421.6018,-86.6131953761464
2430.2196,-85.0642564522049
2438.8374,-83.4614794013216
2447.4552,-82.8060244799999
2456.073,-82.0251483547165
2464.6908,-81.1180894029573
2473.3086,-81.8755832444732
2481.9264,-83.7369883271021
2490.5442,-86.8683456813971
2499.162,-91.0535061757624
2507.7798,-95.1489292433474
2516.3976,-98.2766641676946
2525.0154,-99.8134785084294
2533.6332,-97.6858140592273
2542.251,-92.8360604522712
2550.8688,-88.0842132468364
2559.4866,-84.8653294242692
2568.1044,-83.821120742558
2576.7222,-85.0715070598459
2585.34,-85.4471706676936
2593.9578,-85.4205612534788
2602.5756,-84.9106329520225
2611.1934,-84.5316081179477
2619.8112,-84.0828503647175
2628.429,-82.956824722719
2637.0468,-80.0473470932162
2645.6646,-76.7703286165489
2654.2824,-72.35135191623
2662.9002,-68.1440195431895
2671.518,-65.4404445302765
2680.1358,-64.1297717740931
2688.7536,-64.0005268357504
2697.3714,-63.7773291180389
2705.9892,-63.364955128967
2714.607,-63.8522086084671
2723.2248,-64.2123804316933
2731.8426,-64.0530252060519
2740.4604,-64.3031607281265
2749.0782,-64.7248773946729
2757.696,-64.216892846765
2766.3138,-62.9228799361043
2774.9316,-61.0405448249007
2783.5494,-59.2172892603756
2792.1672,-57.8100263521892
2800.785,-57.0163752665339
2809.4028,-55.9517212818153
2818.0206,-54.5209292984704
2826.6384,-53.6355206517019
2835.2562,-51.6822450412225
2843.874,-48.9787180211088
2852.4918,-46.3709011408778
2861.1096,-44.2619018699543
2869.7274,-41.5818025451789
2878.3452,-39.5038566352174
2886.963,-38.2625799710638
2895.5808,-36.461002067722
2904.1986,-34.508191113002
2912.8164,-32.5610237298043
2921.4342,-31.2286272391763
2930.052,-30.1056958766263
2938.6698,-28.5105782697688
2947.2876,-26.5649186522803
2955.9054,-24.5736607536654
2964.5232,-21.8871021297667
2973.141,-18.0438129476037
2981.7588,-14.0173408501369
2990.3766,-10.6945492566874
2998.9944,-7.56517541996969
3007.6122,-5.17085307825086
3016.23,-3.928255584439
3024.8478,-3.05451179743883
3033.4656,-2.41080806953776
3042.0834,-1.85808551528637
3050.7012,-1.4643837363796
3059.319,-1.16820915651611
3067.9368,-0.880283230139712
3076.5546,-0.618620572537749
3085.1724,-0.363932266120513
3093.7902,-0.172826118429574
3102.408,-0.066551516278913
3111.0258,-0.011933953037703
3119.6436,0.00216822315428642
3128.2614,0
3136.8792,0
3145.497,0
3154.1148,0
3162.7326,0
3171.3504,0
3179.9682,0
3188.586,0
