time_ps,mean_velocity_Aps
5.459999999999928,3.518419134360513
5.469999999999928,3.513491570457632
5.479999999999928,3.508644061630487
5.489999999999927,3.503902740890482
5.499999999999927,3.499130722694137
5.509999999999927,3.4943837346404116
5.519999999999927,3.4896761695843512
5.5299999999999265,3.4850063838543615
5.539999999999926,3.4803294017614466
5.549999999999926,3.4757070336658
5.559999999999926,3.471041075274631
5.569999999999926,3.4664083533155394
5.5799999999999255,3.4618384221112577
5.589999999999925,3.457257807863333
5.599999999999925,3.452734065982545
5.609999999999925,3.4482743779183482
5.619999999999925,3.443744211199196
5.629999999999924,3.4392834298665043
5.639999999999924,3.4348748002725125
5.649999999999924,3.4304922020307576
5.659999999999924,3.426064022075692
5.6699999999999235,3.421686941124008
5.679999999999923,3.4173714595055835
5.689999999999923,3.41308423013722
5.699999999999923,3.408854055153586
5.709999999999923,3.404659925675531
5.7199999999999225,3.4004787213903165
5.729999999999922,3.3963290875501335
5.739999999999922,3.39221229258055
5.749999999999922,3.3880452387250752
5.759999999999922,3.383951360235181
5.769999999999921,3.3798571244793267
5.779999999999921,3.375794612991991
5.789999999999921,3.371734837563117
5.799999999999921,3.3676820133195986
5.809999999999921,3.3636613216276308
5.81999999999992,3.3596749952613
5.82999999999992,3.3557468137080972
5.83999999999992,3.351836829170695
5.84999999999992,3.3479326195643995
5.8599999999999195,3.344039936216008
5.869999999999919,3.3401782438950502
5.879999999999919,3.3363323700144485
5.889999999999919,3.3325144644209237
5.899999999999919,3.3286989635019135
5.909999999999918,3.324939404635272
5.919999999999918,3.3212086222968007
5.929999999999918,3.3174872862745772
5.939999999999918,3.313774301589822
5.949999999999918,3.31010233600534
5.959999999999917,3.306434912742453
5.969999999999917,3.3027959452255287
5.979999999999917,3.299175360303635
5.989999999999917,3.2955742467386564
5.9999999999999165,3.2920009094691594
6.009999999999916,3.288451676865443
6.019999999999916,3.2849329348516707
6.029999999999916,3.2814276876931943
6.039999999999916,3.2779406058462546
6.0499999999999154,3.274473700053876
6.059999999999915,3.2710323086462765
6.069999999999915,3.2676092113109267
6.079999999999915,3.2641984552003938
6.089999999999915,3.260822152651388
6.099999999999914,3.2574747213373247
6.109999999999914,3.2541293741771375
6.119999999999914,3.250821499636527
6.129999999999914,3.247526076278114
6.1399999999999135,3.2442521198383822
6.149999999999913,3.241000772962294
6.159999999999913,3.237766304088241
6.169999999999913,3.2345543828557113
6.179999999999913,3.231366063298159
6.1899999999999125,3.2281910896256796
6.199999999999912,3.2250333063706225
6.209999999999912,3.2219040287486242
6.219999999999912,3.2187878635885223
6.229999999999912,3.215690982931286
6.239999999999911,3.2126108691347683
6.249999999999911,3.2095497286720325
6.259999999999911,3.206510654539107
6.269999999999911,3.20349087484813
6.2799999999999105,3.200482058754189
6.28999999999991,3.1975009389095606
6.29999999999991,3.194537377199951
6.30999999999991,3.191586536757415
6.31999999999991,3.188658730617112
6.3299999999999095,3.1857512436024242
6.339999999999909,3.1828652935665613
6.349999999999909,3.179989792425557
6.359999999999909,3.177129763077251
6.369999999999909,3.1742911867302452
6.379999999999908,3.1714738677252523
6.389999999999908,3.1686757352365587
6.399999999999908,3.1658888520198665
6.409999999999908,3.1631238496162624
6.419999999999908,3.160371331292926
6.429999999999907,3.1576470644290384
6.439999999999907,3.1549355318685306
6.449999999999907,3.152237800242604
6.459999999999907,3.149557901915393
6.4699999999999065,3.1468971942950854
6.479999999999906,3.1442488512429776
6.489999999999906,3.141618331347936
6.499999999999906,3.139005730924876
6.509999999999906,3.1363981727329837
6.519999999999905,3.13382351656627
6.529999999999905,3.13125441404939
6.539999999999905,3.1286816342036237
6.549999999999905,3.1261290840763682
6.559999999999905,3.1236008318874644
6.569999999999904,3.121068397711321
6.579999999999904,3.1185766636374206
6.589999999999904,3.1160631431936436
6.599999999999904,3.113582420353684
6.6099999999999035,3.1111186683501018
6.619999999999903,3.1086443819382596
6.629999999999903,3.106216673715902
6.639999999999903,3.103791268421433
6.649999999999903,3.1013440032329975
6.659999999999902,3.098945890557869
6.669999999999902,3.096528695942335
6.679999999999902,3.0941216382310777
6.689999999999902,3.0917426746980126
6.699999999999902,3.089363615213452
6.709999999999901,3.0869867816052983
6.719999999999901,3.0846252599046338
6.729999999999901,3.082296454246993
6.739999999999901,3.0799829005270767
6.7499999999999005,3.077639085404388
6.7599999999999,3.075329453929202
6.7699999999999,3.073036693127511
6.7799999999999,3.070729684154921
6.7899999999999,3.0684273863411975
6.7999999999998995,3.0661519349449744
6.809999999999899,3.0638877222263186
6.819999999999899,3.0616152697889807
6.829999999999899,3.0593516453726797
6.839999999999899,3.057119389206816
6.849999999999898,3.0548790655612454
6.859999999999898,3.052628848968327
6.869999999999898,3.0504225366943207
6.879999999999898,3.048203457365674
6.8899999999998975,3.0459785902751864
6.899999999999897,3.0437695534568787
6.909999999999897,3.0415943763931357
6.919999999999897,3.039350140379346
6.929999999999897,3.037158406216523
6.9399999999998965,3.0350128148077395
6.949999999999896,3.0328402779208354
6.959999999999896,3.0306776897463727
6.969999999999896,3.028533169631204
6.979999999999896,3.026376437197822
6.989999999999895,3.0242329563160375
6.999999999999895,3.022118007166031
7.009999999999895,3.019988350014959
7.019999999999895,3.017871115185853
7.0299999999998946,3.0157687415265864
7.039999999999894,3.013664230442439
7.049999999999894,3.0115223169874743
7.059999999999894,3.009449369129202
7.069999999999894,3.0073553473074988
7.0799999999998935,3.0052959979588927
7.089999999999893,3.003222769181069
7.099999999999893,3.0011657804889555
7.109999999999893,2.9991038290861116
7.119999999999893,2.997028177781557
7.129999999999892,2.994990902485393
7.139999999999892,2.992932854787204
7.149999999999892,2.990888155706938
7.159999999999892,2.9888636288675214
7.169999999999892,2.9868380266821446
7.179999999999891,2.9847752190209826
7.189999999999891,2.9827608709772475
7.199999999999891,2.9807857097269275
7.209999999999891,2.978813919066002
7.2199999999998905,2.9768244982933623
7.22999999999989,2.9748400121661636
7.23999999999989,2.972881553966188
7.24999999999989,2.970926362147294
7.25999999999989,2.9689829312999327
7.269999999999889,2.9670183303426914
7.279999999999889,2.965049684163975
7.289999999999889,2.963139764462713
7.299999999999889,2.9612346930867943
7.309999999999889,2.95931794643509
7.319999999999888,2.957403053286035
7.329999999999888,2.9555223543346933
7.339999999999888,2.953631169660717
7.349999999999888,2.951730126417096
7.3599999999998875,2.949849856412595
7.369999999999887,2.9480129607296983
7.379999999999887,2.9461595004193635
7.389999999999887,2.944326082689787
7.399999999999887,2.942496915367038
7.4099999999998865,2.9406770565255376
7.419999999999886,2.9388381044069147
7.429999999999886,2.9370579760739006
7.439999999999886,2.935266516459926
7.449999999999886,2.933461785568829
7.459999999999885,2.931678639314418
7.469999999999885,2.9298718048630352
7.479999999999885,2.9281431512778022
7.489999999999885,2.926377492202994
7.4999999999998845,2.924630688390987
7.509999999999884,2.9229167737578563
7.519999999999884,2.921206510072672
7.529999999999884,2.919446196546971
7.539999999999884,2.9177655053772837
7.5499999999998835,2.9161026029956387
7.559999999999883,2.9144140558273737
7.569999999999883,2.9127414058934846
7.579999999999883,2.9111008024261986
7.589999999999883,2.909430826762357
7.599999999999882,2.907796221371614
7.609999999999882,2.906165547780158
7.619999999999882,2.9045660822769763
7.629999999999882,2.9029603011137173
7.6399999999998816,2.901348698978928
7.649999999999881,2.8997774583280895
7.659999999999881,2.8981638848373907
7.669999999999881,2.8966255765330535
7.679999999999881,2.895057941938993
7.6899999999998805,2.8934993107930684
7.69999999999988,2.891984115276442
7.70999999999988,2.8904711019154203
7.71999999999988,2.888949915079907
7.72999999999988,2.8874125911797437
7.739999999999879,2.8859257460035233
7.749999999999879,2.8844199982631613
7.759999999999879,2.8829619040210823
7.769999999999879,2.881493393101723
7.779999999999879,2.8800383565302776
7.789999999999878,2.8785683316991317
7.799999999999878,2.877152813295468
7.809999999999878,2.8756803384165273
7.819999999999878,2.8742942294615563
7.8299999999998775,2.8728594038839956
7.839999999999877,2.871452364942236
7.849999999999877,2.8700806708968463
7.859999999999877,2.868690366966327
7.869999999999877,2.867334189225594
7.879999999999876,2.8659766659791934
7.889999999999876,2.86463177535404
7.899999999999876,2.8632881544117432
7.909999999999876,2.8619590331514044
7.919999999999876,2.860671937959414
7.929999999999875,2.85933043915721
7.939999999999875,2.8580496992423834
7.949999999999875,2.8567259645815466
7.959999999999875,2.855489467790529
7.9699999999998745,2.8542122551974507
7.979999999999874,2.852929314129203
7.989999999999874,2.8516579625307252
7.999999999999874,2.8503879070981366
8.009999999999874,2.849176282989353
8.019999999999873,2.847896063286244
8.029999999999873,2.8466981287545363
8.039999999999873,2.845529314293582
8.049999999999873,2.8443062950477938
8.059999999999873,2.8431378426803793
8.069999999999872,2.8419718042702287
8.079999999999872,2.8407981636417996
8.089999999999872,2.8396768326801483
8.099999999999872,2.838547854629808
8.109999999999872,2.837390233828291
8.119999999999871,2.836239728257376
8.129999999999871,2.8351514276663337
8.139999999999871,2.8340560718570518
8.14999999999987,2.832956524138885
8.15999999999987,2.8318994195676357
8.16999999999987,2.8307895126901044
8.17999999999987,2.8297115937594244
8.18999999999987,2.828620725766856
8.19999999999987,2.8275717107718292
8.20999999999987,2.8265412807820147
8.21999999999987,2.825498765689594
8.229999999999869,2.8244701317043566
8.239999999999869,2.823471910397713
8.249999999999869,2.8224780574131474
8.259999999999868,2.8214821798914325
8.269999999999868,2.820462691186537
8.279999999999868,2.8195285324617494
8.289999999999868,2.8185287052311256
8.299999999999867,2.817566853748697
8.309999999999867,2.816611220976923
8.319999999999867,2.8156870139643484
8.329999999999867,2.814749347487598
8.339999999999867,2.8138250903884083
8.349999999999866,2.812904516449383
8.359999999999866,2.8120113159529807
8.369999999999866,2.811083202295676
8.379999999999866,2.8101973496900734
8.389999999999866,2.8093226004037524
8.399999999999865,2.808503102747535
8.409999999999865,2.8076361952488
8.419999999999865,2.806760475931208
8.429999999999865,2.805909900177633
8.439999999999864,2.8050889196905207
8.449999999999864,2.804271179124622
8.459999999999864,2.8034736819434807
8.469999999999864,2.802668742698566
8.479999999999864,2.8018800929777212
8.489999999999863,2.8011061722860258
8.499999999999863,2.800311473889911
8.509999999999863,2.799527744294003
8.519999999999863,2.798727666147838
8.529999999999863,2.7979900105463735
8.539999999999862,2.797241973212775
8.549999999999862,2.7965257857883987
8.559999999999862,2.795776186224692
8.569999999999862,2.795033233579933
8.579999999999862,2.7943406522356815
8.589999999999861,2.7936482437751655
8.599999999999861,2.7929534921668147
8.60999999999986,2.7923081666804674
8.61999999999986,2.7916193927200292
8.62999999999986,2.7909101912288694
8.63999999999986,2.790260583841985
8.64999999999986,2.789607135648413
8.65999999999986,2.7890043193088325
8.66999999999986,2.7883403128692734
8.67999999999986,2.7877357823467417
8.68999999999986,2.787128090684276
8.699999999999859,2.786552817017636
8.709999999999859,2.78595866628297
8.719999999999859,2.785380984078324
8.729999999999858,2.7848124246267756
8.739999999999858,2.7841921271680605
8.749999999999858,2.7836417835668748
8.759999999999858,2.7830842430840885
8.769999999999857,2.7825704304043395
8.779999999999857,2.782045089855987
8.789999999999857,2.781493908889229
8.799999999999857,2.7809533432743563
8.809999999999857,2.7804851138254008
8.819999999999856,2.780014988977201
8.829999999999856,2.7794978636817556
8.839999999999856,2.77900559825556
8.849999999999856,2.7785427003705214
8.859999999999856,2.7780665742201225
8.869999999999855,2.777639767765601
8.879999999999855,2.777215000120261
8.889999999999855,2.7767934096309363
8.899999999999855,2.7763021733509308
8.909999999999854,2.7758644496934934
8.919999999999854,2.77544335074581
8.929999999999854,2.7750414100487806
8.939999999999854,2.774588372273154
8.949999999999854,2.7741445281559987
8.959999999999853,2.7737464587274197
8.969999999999853,2.7733376255998405
8.979999999999853,2.7729696936882005
8.989999999999853,2.7726111858787914
8.999999999999853,2.772231843148855
9.009999999999852,2.7718652206182175
9.019999999999852,2.77150780939157
9.029999999999852,2.7711578541518986
9.039999999999852,2.770849255341542
9.049999999999851,2.7705330672490707
9.059999999999851,2.7702194287271125
9.069999999999851,2.7698987117591574
9.07999999999985,2.7695832881917055
9.08999999999985,2.7692609871899707
9.09999999999985,2.7689902572903162
9.10999999999985,2.7687013370313696
9.11999999999985,2.768441511034999
9.12999999999985,2.7681846561106274
9.13999999999985,2.7679546198991756
9.14999999999985,2.7677232345835887
9.15999999999985,2.7674951972975363
9.169999999999849,2.7672728680062053
9.179999999999849,2.7670256523961787
9.189999999999849,2.7668336520107775
9.199999999999848,2.766653898059221
9.209999999999848,2.766430092256655
9.219999999999848,2.7662729571178173
9.229999999999848,2.7660884736063616
9.239999999999847,2.7658713325651876
9.249999999999847,2.7657163257949526
9.259999999999847,2.7655468918914434
9.269999999999847,2.7654340451908563
9.279999999999847,2.7652511704201896
9.289999999999846,2.7650964966382676
9.299999999999846,2.7649725629149304
9.309999999999846,2.764835758542746
9.319999999999846,2.7647218998728085
9.329999999999846,2.7646265076008594
9.339999999999845,2.7645228368643573
9.349999999999845,2.764444717733266
9.359999999999845,2.7642939038230945
9.369999999999845,2.7642420328433777
9.379999999999844,2.7641710061202933
9.389999999999844,2.7640894263342863
9.399999999999844,2.7640408457368957
9.409999999999844,2.763977357670177
9.419999999999844,2.7639284828554125
9.429999999999843,2.7638887121924016
9.439999999999843,2.7638731086565773
9.449999999999843,2.7638510153893905
9.459999999999843,2.763861173465288
9.469999999999843,2.763867711909434
9.479999999999842,2.7638476300508064
9.489999999999842,2.76382419441052
9.499999999999842,2.763844676972232
9.509999999999842,2.7638652346604307
9.519999999999841,2.763913035086084
9.529999999999841,2.7639647563820224
9.539999999999841,2.7640209066430685
9.54999999999984,2.76399287093166
9.55999999999984,2.764061667337015
9.56999999999984,2.764118491313668
9.57999999999984,2.7641524297954225
9.58999999999984,2.764225096979756
9.59999999999984,2.764314625401496
9.60999999999984,2.7643423481060267
9.61999999999984,2.7644150592593397
9.62999999999984,2.7644946957965173
9.639999999999839,2.764557174274499
9.649999999999839,2.764609970066962
9.659999999999838,2.764762700653625
9.669999999999838,2.764844236900777
9.679999999999838,2.764937255781029
9.689999999999838,2.7649931358479485
9.699999999999838,2.7650915515233754
9.709999999999837,2.765184105648401
9.719999999999837,2.7653008979723235
9.729999999999837,2.765379831116579
9.739999999999837,2.7654806276121673
9.749999999999837,2.7656551387126758
9.759999999999836,2.7657993200854833
9.769999999999836,2.7659897060785648
9.779999999999836,2.766155471126842
9.789999999999836,2.7662903834299484
9.799999999999836,2.766458932244103
9.809999999999835,2.766575092467801
9.819999999999835,2.7667900780559953
9.829999999999835,2.7669730034152122
9.839999999999835,2.767152740351131
9.849999999999834,2.7673977479157603
9.859999999999834,2.7676140005691567
9.869999999999834,2.7678476124794305
9.879999999999834,2.7680865872717786
9.889999999999834,2.768335640438356
9.899999999999833,2.76851417569206
9.909999999999833,2.768771307993557
9.919999999999833,2.769022577762633
9.929999999999833,2.7692665194491375
9.939999999999833,2.7695370737713905
9.949999999999832,2.7697985443787982
9.959999999999832,2.7700528817053494
9.969999999999832,2.7703030744108297
9.979999999999832,2.770564799636809
9.989999999999831,2.7708704393855164
9.999999999999831,2.7711744929023876
10.009999999999831,2.7714578830189884
10.01999999999983,2.771800240869608
10.02999999999983,2.7721102217845703
10.03999999999983,2.7724365921430394
10.04999999999983,2.7727628994230016
10.05999999999983,2.7730874338343097
10.06999999999983,2.7734062463331592
10.07999999999983,2.7737269570876593
10.08999999999983,2.7740871284874045
10.09999999999983,2.774364896187318
10.109999999999829,2.7747094003877852
10.119999999999829,2.775020872680715
10.129999999999828,2.775347729384356
10.139999999999828,2.775690041208124
10.149999999999828,2.776026673259495
10.159999999999828,2.776322361024901
10.169999999999828,2.776645657077908
10.179999999999827,2.7769220204554688
10.189999999999827,2.7772957620503633
10.199999999999827,2.777705879948429
10.209999999999827,2.778090272007898
10.219999999999827,2.7784786587633854
10.229999999999826,2.7788856820456442
10.239999999999826,2.7792187364903187
10.249999999999826,2.779645528767803
10.259999999999826,2.779957214880159
10.269999999999825,2.7803952044100306
10.279999999999825,2.780756399843353
10.289999999999825,2.7811589278125615
10.299999999999825,2.7815896658070467
10.309999999999825,2.7819403900793795
10.319999999999824,2.782306319251063
10.329999999999824,2.78269782650458
10.339999999999824,2.7830555768120027
10.349999999999824,2.783441380398204
10.359999999999824,2.7837764660358855
10.369999999999823,2.784216957459428
10.379999999999823,2.7846595277614115
10.389999999999823,2.785079506193465
10.399999999999823,2.785451959223632
10.409999999999823,2.7859007715621713
10.419999999999822,2.78630384985578
10.429999999999822,2.786731685771638
10.439999999999822,2.787188465440386
10.449999999999822,2.7875836492466557
10.459999999999821,2.788053838507638
10.469999999999821,2.7885868912276135
10.479999999999821,2.789026570681492
10.48999999999982,2.7894800137805396
10.49999999999982,2.789919882514346
10.50999999999982,2.7903748116536606
10.51999999999982,2.790767615462294
10.52999999999982,2.7912549851553417
10.53999999999982,2.791657456934026
10.54999999999982,2.79211553017433
10.55999999999982,2.7926079649485924
10.569999999999819,2.793127034647351
10.579999999999819,2.7935596489050583
10.589999999999819,2.7940077346742336
10.599999999999818,2.7945013973408916
10.609999999999818,2.7950458381835896
10.619999999999818,2.7954980274480765
10.629999999999818,2.795972061656968
10.639999999999818,2.796443488979972
10.649999999999817,2.796944440610763
10.659999999999817,2.7973960405102383
10.669999999999817,2.7979297475663456
10.679999999999817,2.7984676722224635
10.689999999999817,2.798955590666051
10.699999999999816,2.799495705495861
10.709999999999816,2.799935647495813
10.719999999999816,2.800462166084935
10.729999999999816,2.8009372386064926
10.739999999999815,2.8014558806366834
10.749999999999815,2.801999561043239
10.759999999999815,2.802510603968453
10.769999999999815,2.8029314048146747
10.779999999999815,2.8035397475889927
10.789999999999814,2.8039874632612523
10.799999999999814,2.804550390476679
10.809999999999814,2.8051269295242744
10.819999999999814,2.8056936625079145
10.829999999999814,2.8062428484230444
10.839999999999813,2.8068260975215025
10.849999999999813,2.8073131015517694
10.859999999999813,2.8078463742206194
10.869999999999813,2.8083611197496565
10.879999999999812,2.8088606308350315
10.889999999999812,2.809346983401544
10.899999999999812,2.809939863169867
10.909999999999812,2.810447962085869
10.919999999999812,2.810955670434108
10.929999999999811,2.811553009579579
10.939999999999811,2.812125724498628
10.949999999999811,2.812649317209715
10.95999999999981,2.8131724243040006
10.96999999999981,2.813735120838356
10.97999999999981,2.8143244468284054
10.98999999999981,2.814906921605553
10.99999999999981,2.815550099057683
11.00999999999981,2.816181703277497
11.01999999999981,2.8167696367976665
11.02999999999981,2.817235447341595
11.039999999999809,2.817761491598459
11.049999999999809,2.818417602951033
11.059999999999809,2.8189744155703766
11.069999999999808,2.8195380447475555
11.079999999999808,2.820105613015621
11.089999999999808,2.820687963126673
11.099999999999808,2.821173809835709
11.109999999999808,2.8217114974755764
11.119999999999807,2.8222850409388465
11.129999999999807,2.8228893626088087
11.139999999999807,2.823527953935489
11.149999999999807,2.8241102971273353
11.159999999999807,2.8247706195321474
11.169999999999806,2.8254823139975787
11.179999999999806,2.826132788125267
11.189999999999806,2.826730283508482
11.199999999999806,2.8272911475137095
11.209999999999805,2.8278740777950246
11.219999999999805,2.8284366681749424
11.229999999999805,2.8290887464803487
11.239999999999805,2.829747129644872
11.249999999999805,2.830306788760988
11.259999999999804,2.8308831675088677
11.269999999999804,2.831548519378788
11.279999999999804,2.8321575483058434
11.289999999999804,2.832799352044693
11.299999999999804,2.833456900716493
11.309999999999803,2.8341332576568226
11.319999999999803,2.83478156443766
11.329999999999803,2.8354464707761777
11.339999999999803,2.8360442203019973
11.349999999999802,2.836647262811943
11.359999999999802,2.8373791978200704
11.369999999999802,2.837992100055974
11.379999999999802,2.838637102478116
11.389999999999802,2.839290241257396
11.399999999999801,2.8399042165023536
11.409999999999801,2.840482482706461
11.419999999999801,2.841157299811397
11.4299999999998,2.841820303720607
11.4399999999998,2.8424860895740776
11.4499999999998,2.8430504214486367
11.4599999999998,2.8437902421563956
11.4699999999998,2.8444704360842197
11.4799999999998,2.845217437721534
11.4899999999998,2.8458687563781755
11.4999999999998,2.8465592659834207
11.509999999999799,2.847215343921615
11.519999999999799,2.847909083951403
11.529999999999799,2.8485231011442886
11.539999999999798,2.849174987096437
11.549999999999798,2.849768522990817
11.559999999999798,2.8503900912229723
11.569999999999798,2.8511028091887938
11.579999999999798,2.851725169826408
11.589999999999797,2.852283614799785
11.599999999999797,2.852960355306873
11.609999999999797,2.853636831201508
11.619999999999797,2.854277292680132
11.629999999999797,2.8550135577512283
11.639999999999796,2.8557087091868616
11.649999999999796,2.8564436686933297
11.659999999999796,2.857137883358473
11.669999999999796,2.857876521229236
11.679999999999795,2.858593226189524
11.689999999999795,2.8593201015259337
11.699999999999795,2.859982882940525
11.709999999999795,2.8605694910380395
11.719999999999795,2.8613165201097415
11.729999999999794,2.8620299679177004
11.739999999999794,2.862800591894604
11.749999999999794,2.8634106128136882
11.759999999999794,2.8640853234955475
11.769999999999794,2.8648913106038085
11.779999999999793,2.8656007645802934
11.789999999999793,2.8663128923746335
11.799999999999793,2.8669953741566094
11.809999999999793,2.8676378996142455
11.819999999999792,2.868335639205629
11.829999999999792,2.8689164873062563
11.839999999999792,2.8695730083856184
11.849999999999792,2.870117606808603
11.859999999999792,2.870702006447995
11.869999999999791,2.8713396153596675
11.879999999999791,2.8720999917414414
11.889999999999791,2.8728526299062853
11.89999999999979,2.873583216337282
11.90999999999979,2.874226917260352
11.91999999999979,2.874970270873992
11.92999999999979,2.875635184737095
11.93999999999979,2.876387437373271
11.94999999999979,2.877046722862805
11.95999999999979,2.877848305881711
11.96999999999979,2.8785550454252165
11.979999999999789,2.879207790000772
11.989999999999789,2.8798982971122533
11.999999999999789,2.8805297966398244
12.009999999999788,2.8811910499705937
12.019999999999788,2.8818919489131036
12.029999999999788,2.882540727131716
12.039999999999788,2.883219706689673
12.049999999999788,2.8839936365027974
12.059999999999787,2.8847383604650427
12.069999999999787,2.885291958783154
12.079999999999787,2.8860204842203108
