phi_rad,signal_arb
0,0.541621113985139
0.0523598775598299,0.525217916414148
0.10471975511966,0.566628413621664
0.15707963267949,0.545261663647305
0.20943951023932,0.551269191087255
0.261799387799149,0.507754004161881
0.314159265358979,0.532902320170401
0.366519142918809,0.535685130795122
0.418879020478639,0.495899861713337
0.471238898038469,0.471499595707973
0.523598775598299,0.453877824940107
0.575958653158129,0.484424403869714
0.628318530717959,0.494950703116686
0.680678408277788,0.469963128296794
0.733038285837618,0.466905807978924
0.785398163397448,0.433186859713378
0.837758040957278,0.407286440717912
0.890117918517108,0.379644326697863
0.942477796076938,0.378813035545901
0.994837673636768,0.336582900248063
1.0471975511966,0.273482671442718
1.09955742875643,0.303991820467166
1.15191730631626,0.295384285975409
1.20427718387609,0.212636218720643
1.25663706143592,0.223188689540512
1.30899693899575,0.237964785745958
1.36135681655558,0.218977087288989
1.41371669411541,0.220424529664217
1.46607657167524,0.182399202259051
1.51843644923507,0.20314315763934
1.5707963267949,0.169403117148984
1.62315620435473,0.15870914208992
1.67551608191456,0.135368518596436
1.72787595947439,0.149905371012324
1.78023583703422,0.146710394293142
1.83259571459405,0.107352720389568
1.88495559215388,0.135323682952776
1.93731546971371,0.146205611510646
1.98967534727354,0.187479856490047
2.04203522483337,0.216990336970154
2.0943951023932,0.209734105143138
2.14675497995302,0.214094631294897
2.19911485751286,0.227720353625749
2.25147473507268,0.247813230121707
2.30383461263251,0.341662316367434
2.35619449019234,0.358541720609397
2.40855436775217,0.414822646309075
2.460914245312,0.403280042326481
2.51327412287183,0.534408583220567
2.56563400043166,0.632993766846906
2.61799387799149,0.652085837470638
2.67035375555132,0.638818148728866
2.72271363311115,0.751406652942282
2.77507351067098,0.746873271787814
2.82743338823081,0.827742782527698
2.87979326579064,0.817146500239258
2.93215314335047,0.891003216632887
2.9845130209103,0.928866403215138
3.03687289847013,0.911023316146341
3.08923277602996,0.960238880157147
3.14159265358979,0.953901408351203
3.19395253114962,1
3.24631240870945,0.932555431333665
3.29867228626928,0.958346774574944
3.35103216382911,0.961843222028751
3.40339204138894,0.89843490278338
3.45575191894877,0.81900462637926
3.5081117965086,0.767361414599296
3.56047167406843,0.746464824917749
3.61283155162826,0.657445538282592
3.66519142918809,0.685483612755801
3.71755130674792,0.61841741339067
3.76991118430775,0.597568834332823
3.82227106186758,0.526132547480493
3.87463093942741,0.412237985137684
3.92699081698724,0.437515547595789
3.97935069454707,0.36781366799378
4.0317105721069,0.340538978546771
4.08407044966673,0.334726345033907
4.13643032722656,0.24457032038327
4.18879020478639,0.195853334485711
4.24115008234622,0.199177456366173
4.29350995990605,0.190670614726216
4.34586983746588,0.158871796318113
4.39822971502571,0.158340771166139
4.45058959258554,0.154458120254317
4.50294947014537,0.143850876267145
4.5553093477052,0.111407810191774
4.60766922526503,0.117523757942404
4.66002910282486,0.109280594391166
4.71238898038469,0.132283826451577
4.76474885794452,0.144235101165285
4.81710873550435,0.102115308838563
4.86946861306418,0.117732957671634
4.92182849062401,0.163658278588508
4.97418836818384,0.16186679601731
5.02654824574367,0.13982597899353
5.0789081233035,0.17149438189841
5.13126800086333,0.181320824479043
5.18362787842316,0.178613048841071
5.23598775598299,0.240497800516221
5.28834763354282,0.223946444489701
5.34070751110265,0.227246110065741
5.39306738866248,0.252670416618029
5.44542726622231,0.262962707567262
5.49778714378214,0.299426475698925
5.55014702134197,0.275675014088049
5.6025068989018,0.319231877126727
5.65486677646163,0.391098803521645
5.70722665402146,0.376903038727348
5.75958653158129,0.401695425357597
5.81194640914112,0.458231791898036
5.86430628670095,0.455458990324034
5.91666616426078,0.475340055241778
5.96902604182061,0.548656108483663
6.02138591938044,0.510433959255029
6.07374579694027,0.545772795848282
6.1261056745001,0.538996095829465
6.17846555205993,0.584471192975808
6.23082542961976,0.610164332928993
