# Tier-1a onset-strip stress MD ensemble-mean trajectory. run_tag=tier1a_stress_onset_strip_n0_t0.5, n_final=0, t_strip_ps=0.5, N=50, ion_steps=3000.
# time_ps,mean_distance_A,mean_speed_I1_Aps,mean_speed_I2_Aps
1.693999999999984851e+01,1.123079740107337017e+02,2.695645376411490712e+00,2.695645376411490712e+00
1.694999999999985008e+01,1.123618948228236718e+02,2.696435671808456558e+00,2.696435671808456558e+00
1.695999999999985164e+01,1.124158314383186763e+02,2.697225715799359769e+00,2.697225715799359769e+00
1.696999999999985320e+01,1.124697838521638857e+02,2.698015505691559568e+00,2.698015505691559568e+00
1.697999999999985477e+01,1.125237520592502847e+02,2.698805038808232748e+00,2.698805038808232748e+00
1.698999999999985633e+01,1.125777360544157517e+02,2.699594312488382108e+00,2.699594312488382108e+00
1.699999999999985789e+01,1.126317358324449884e+02,2.700383324086826242e+00,2.700383324086826242e+00
1.700999999999985945e+01,1.126857513880701305e+02,2.701172070974093842e+00,2.701172070974093842e+00
1.701999999999986102e+01,1.127397827159705628e+02,2.701960550536425032e+00,2.701960550536425032e+00
1.702999999999986258e+01,1.127938298107738575e+02,2.702748760175731402e+00,2.702748760175731402e+00
1.703999999999986414e+01,1.128478926670556604e+02,2.703536697309570691e+00,2.703536697309570691e+00
1.704999999999986571e+01,1.129019712793400174e+02,2.704324359371126363e+00,2.704324359371126363e+00
1.705999999999986727e+01,1.129560656421001141e+02,2.705111743809121005e+00,2.705111743809121005e+00
1.706999999999986883e+01,1.130101757497578348e+02,2.705898848087809228e+00,2.705898848087809228e+00
1.707999999999987040e+01,1.130643015966847855e+02,2.706685669686932361e+00,2.706685669686932361e+00
1.708999999999987196e+01,1.131184431772023657e+02,2.707472206101710022e+00,2.707472206101710022e+00
1.709999999999987352e+01,1.131726004855818104e+02,2.708258454842791707e+00,2.708258454842791707e+00
1.710999999999987509e+01,1.132267735160448865e+02,2.709044413436186183e+00,2.709044413436186183e+00
1.711999999999987665e+01,1.132809622627639499e+02,2.709830079423245941e+00,2.709830079423245941e+00
1.712999999999987821e+01,1.133351667198624142e+02,2.710615450360643219e+00,2.710615450360643219e+00
1.713999999999987978e+01,1.133893868814149073e+02,2.711400523820344244e+00,2.711400523820344244e+00
1.714999999999988134e+01,1.134436227414477258e+02,2.712185297389520411e+00,2.712185297389520411e+00
1.715999999999988290e+01,1.134978742939389917e+02,2.712969768670533188e+00,2.712969768670533188e+00
1.716999999999988447e+01,1.135521415328190642e+02,2.713753935280911023e+00,2.713753935280911023e+00
1.717999999999988603e+01,1.136064244519707671e+02,2.714537794853328467e+00,2.714537794853328467e+00
1.718999999999988759e+01,1.136607230452297301e+02,2.715321345035536016e+00,2.715321345035536016e+00
1.719999999999988916e+01,1.137150373063847155e+02,2.716104583490297486e+00,2.716104583490297486e+00
1.720999999999989072e+01,1.137693672291779734e+02,2.716887507895394460e+00,2.716887507895394460e+00
1.721999999999989228e+01,1.138237128073052986e+02,2.717670115943585429e+00,2.717670115943585429e+00
1.722999999999989384e+01,1.138780740344165707e+02,2.718452405342550282e+00,2.718452405342550282e+00
1.723999999999989541e+01,1.139324509041159814e+02,2.719234373814844119e+00,2.719234373814844119e+00
1.724999999999989697e+01,1.139868434099622618e+02,2.720016019097866611e+00,2.720016019097866611e+00
1.725999999999989853e+01,1.140412515454691516e+02,2.720797338943841570e+00,2.720797338943841570e+00
1.726999999999990010e+01,1.140956753041054981e+02,2.721578331119755667e+00,2.721578331119755667e+00
1.727999999999990166e+01,1.141501146792955979e+02,2.722358993407315353e+00,2.722358993407315353e+00
1.728999999999990322e+01,1.142045696644196084e+02,2.723139323602916662e+00,2.723139323602916662e+00
1.729999999999990479e+01,1.142590402528138327e+02,2.723919319517611015e+00,2.723919319517611015e+00
1.730999999999990635e+01,1.143135264377707472e+02,2.724698978977052821e+00,2.724698978977052821e+00
