t_ps,v_spline_Aps,F_drag_amuAps2
5.131,3.551969702374348,194.77630386500596
5.132,3.5514976108001592,194.75596507691114
5.133,3.551025518695339,194.73561596697039
5.134,3.5505534260882836,194.71525680438094
5.135,3.5500813330073897,194.694887773158
5.136,3.549609239481049,194.67450913607308
5.137,3.5491371455376606,194.65412121092024
5.138,3.5486650512056155,194.633724308355
5.139,3.5481929565133106,194.61331867461772
5.14,3.5477208614891413,194.59290458445014
5.141,3.5472487661615033,194.57248228522792
5.142,3.546776670558789,194.5520519899478
5.143,3.5463045747093966,194.5316139695336
5.144,3.5458324786417195,194.51116850580848
5.145,3.5453603823841537,194.4907158122796
5.146,3.544888285965092,194.47025609758603
5.147,3.544416189412933,194.44978960062787
5.148,3.543944092756069,194.4293165425084
5.149,3.543471996022896,194.40883713263113
5.15,3.54299989924181,194.38835150096463
5.151,3.542527802441205,194.36785978395116
5.152,3.5420557056494753,194.34736215482155
5.153,3.541583608895017,194.3268586056296
5.154,3.541111512206227,194.30634916375283
5.155,3.5406394156114973,194.2858338716279
5.156,3.540167319139224,194.26531270508002
5.157,3.5396952228178025,194.2447857211294
5.158,3.5392231266756276,194.22425293127804
5.159,3.5387510307410954,194.20371441400295
5.16,3.538278935042599,194.18317024389538
5.161,3.537806839608536,194.16262045836504
5.162,3.5373347444672985,194.14206503544023
5.163,3.5368626496472846,194.12150397607127
5.164,3.5363905551768875,194.10093733104299
5.165,3.5359184610845027,194.08036511883103
5.166,3.5354463673985252,194.05978739176038
5.167,3.534974274147351,194.03920418976716
5.168,3.5345021813593736,194.0186155670541
5.169,3.534030089058061,193.9980246333382
5.17,3.5335579972471622,193.9774344725064
5.171,3.533085905925502,193.95684518031828
5.172,3.5326138150919015,193.936256835724
5.173,3.532141724745184,193.91566954473723
5.174,3.531669634884171,193.8950834077824
5.175,3.531197545507686,193.87449851171397
5.176,3.53072545661455,193.85391485060467
5.177,3.5302533682035877,193.8333325247197
5.178,3.5297812802736193,193.81275165532148
5.179,3.529309192823468,193.7921724033699
5.18,3.528837105851957,193.77159482923014
5.181,3.528365019357908,193.75101900669733
5.182,3.527892933340145,193.73044499605058
5.183,3.5274208477974875,193.7098728431278
5.184,3.52694876272876,193.68930262002607
5.185,3.526476678132785,193.66873439619218
5.186,3.526004594008385,193.64816823077274
5.187,3.525532510354381,193.62760422083687
5.188,3.5250604271695978,193.60704245313394
5.189,3.5245883444528556,193.58648299725678
5.19,3.5241162622029774,193.56592598044207
5.191,3.523644180418788,193.54537154149915
5.192,3.523172099099106,193.52481980735345
5.193,3.522700018242757,193.50427095926787
5.194,3.522227937848561,193.4837251282645
5.195,3.521755857915343,193.46318236885142
5.196,3.5212837784419238,193.44264284123565
5.197,3.5208116994271266,193.4221065904979
5.198,3.5203396208697733,193.40157374733147
5.199,3.519867542768687,193.38104440934916
5.2,3.5193954651226877,193.36051860604329
5.201,3.5189233879306023,193.33999637398222
5.202,3.5184513111912508,193.31947780978572
5.203,3.5179792349034544,193.29896297034685
5.204,3.5175071590660387,193.278452016539
5.205,3.5170350836778224,193.25794504099775
5.206,3.5165630087376303,193.23744225451787
5.207,3.5160909342442856,193.21694376060515
5.208,3.515618860196609,193.19644963612143
5.209,3.5151467865934247,193.1759599036724
5.21,3.514674713433553,193.15547463001508
5.211,3.514202640715818,193.13499385274392
5.212,3.5137305684390405,193.1145176533703
5.213,3.5132584966020453,193.0940461058532
5.214,3.5127864252036534,193.07357929219293
5.215,3.512314354242687,193.0531172401868
5.216,3.5118422837179692,193.03265994600739
5.217,3.511370213628324,193.01220760188528
5.218,3.5108981439725704,192.99176031036717
5.219,3.510426074749533,192.9713180859929
5.22,3.509954005958034,192.95088092762256
5.221,3.509481937596897,192.93044886648124
5.222,3.509009869664942,192.9100219268448
5.223,3.5085378021609923,192.88960011821237
5.224,3.508065735083872,192.86918346584292
5.225,3.507593668432402,192.84877189783265
5.226,3.5071216022054044,192.82836530959307
5.227,3.5066495364017034,192.80796355792114
5.228,3.50617747102012,192.7875665155421
5.229,3.5057054060594774,192.76717408822108
5.23,3.5052333415185974,192.74678618880645
