v_mps,signal_arb
8.6178,0.237376979934881
17.2356,0.478075000009868
25.8534,0.70119044889548
34.4712,0.889816971474765
43.089,1.02298336359069
51.7068,1.14250208159789
60.3246,1.30881746188598
68.9424,1.51795633584149
77.5602,1.6605250747766
86.178,1.74716289072449
94.7958,1.83654081385166
103.4136,2.04126187892242
112.0314,2.27045143235145
120.6492,2.45936146854596
129.267,2.57955159410288
137.8848,2.72827256625832
146.5026,2.91689764562503
155.1204,3.06333741085996
163.7382,3.16882907197158
172.356,3.2529008171177
180.9738,3.42569355980938
189.5916,3.596424683226
198.2094,3.7308875216063
206.8272,3.8392599706882
215.445,3.94525527174001
224.0628,4.15210024699567
232.6806,4.37171249529881
241.2984,4.57186062809631
249.9162,4.62931607814545
258.534,4.62080866992487
267.1518,4.61967234261247
275.7696,4.73146853872208
284.3874,4.95516442219462
293.0052,5.18971867159362
301.623,5.371457217781
310.2408,5.53375387816919
318.8586,5.68644336837778
327.4764,5.79670869237064
336.0942,5.78004849723545
344.712,5.7999001979479
353.3298,5.90754490262854
361.9476,6.06643342786479
370.5654,6.29245442454179
379.1832,6.54608185387485
387.801,6.72272724426456
396.4188,6.71218299671555
405.0366,6.78194751553642
413.6544,7.09811758627332
422.2722,7.50653124676304
430.89,7.80309700270552
439.5078,7.85364453208858
448.1256,7.77453510668358
456.7434,7.63612667751212
465.3612,7.6704690362497
473.979,7.77450182162159
482.5968,7.81245192628322
491.2146,8.01029056575131
499.8324,8.30955051419679
508.4502,8.5707392842324
517.068,8.7590882276035
525.6858,8.99123502266607
534.3036,9.36660834860999
542.9214,9.69650109042431
551.5392,9.81725455883189
560.157,9.97847458181629
568.7748,10.1669242786417
577.3926,10.5554580475373
586.0104,10.9165520690923
594.6282,11.032994353869
603.246,11.0856501485327
611.8638,11.238706553925
620.4816,11.553474261194
629.0994,11.8904412093393
637.7172,12.0742856785923
646.335,12.1634046270966
654.9528,12.1131274486801
663.5706,12.0637979688513
672.1884,12.2219259072155
680.8062,12.6132447907415
689.424,12.9915479519633
698.0418,13.2823835455665
706.6596,13.4381382290015
715.2774,13.5358208843247
723.8952,13.6810877447234
732.513,13.9221089701667
741.1308,14.3134558471808
749.7486,14.7414159926454
758.3664,14.7924102340161
766.9842,14.6602299711274
775.602,14.3254168564952
784.2198,14.1618756137419
792.8376,14.3716378996264
801.4554,14.8189271566227
810.0732,15.0539833639994
818.691,15.0906626668305
827.3088,15.1794947196611
835.9266,15.4295188714969
844.5444,15.77942127612
853.1622,16.3736786360579
861.78,16.997246730135
870.3978,17.3256305516266
879.0156,17.2413905484464
887.6334,17.0146779825707
896.2512,16.9289768363884
904.869,16.8725077735567
913.4868,17.233074654025
922.1046,17.7762140832697
930.7224,18.4384893682793
939.3402,18.8314914142167
947.958,18.8507577625274
956.5758,18.7475614852179
965.1936,18.6152166937011
973.8114,18.5842740328815
982.4292,18.5472840572398
991.047,18.5387672155667
999.6648,18.4847541628776
1008.2826,18.4953920153135
1016.9004,18.478961620667
1025.5182,18.5146737182537
1034.136,18.7410114533499
1042.7538,18.7998862197912
1051.3716,18.8130583437217
1059.9894,19.0582375366468
1068.6072,19.2957249694728
1077.225,19.4327475709855
1085.8428,18.7267322474038
1094.4606,17.7879457790372
1103.0784,17.3367552501188
1111.6962,17.6933777861653
1120.314,18.1128944908112
1128.9318,17.9870188467132
1137.5496,17.6021252657264
1146.1674,17.2883533319262
1154.7852,17.1598508515785
1163.403,17.1567593446814
1172.0208,17.0539254183407
1180.6386,17.235853497231
1189.2564,17.4502780672174
1197.8742,17.5560313824032
1206.492,17.3568863257076
1215.1098,16.8816002800959
1223.7276,16.6345307099187
1232.3454,16.4961110006533
1240.9632,16.4124174134376
1249.581,16.0687173787967
1258.1988,15.6869969424823
1266.8166,15.2899424679265
1275.4344,14.8819001408459
1284.0522,14.4060903741885
1292.67,13.9259619077725
1301.2878,13.6602918562771
1309.9056,13.4919499231983
1318.5234,13.2926740024694
1327.1412,13.081852029527
1335.759,13.0588903888967
1344.3768,13.3508268251822
1352.9946,13.5566400195729
1361.6124,13.4886781503824
1370.2302,13.0382978634481
1378.848,12.790504175319
1387.4658,12.6149202605465
1396.0836,12.4738400270817
1404.7014,12.0062096573313
1413.3192,11.524635433808
1421.937,11.4131745270544
1430.5548,11.3704280962735
1439.1726,11.2679224250013
1447.7904,11.0573798435696
1456.4082,10.7517978341303
1465.026,10.4940326221378
1473.6438,10.4046799931146
1482.2616,10.4371949971974
1490.8794,10.5211926256872
1499.4972,10.2747651688633
1508.115,9.8039603366539
1516.7328,9.11670530395196
1525.3506,8.65511472844351
1533.9684,8.20995783444443
1542.5862,7.80566167263064
1551.204,7.60642855999928
1559.8218,7.59079482570456
1568.4396,7.94072149904137
1577.0574,8.17750493554379
1585.6752,8.38877195540134
1594.293,8.29061372600263
1602.9108,8.13518767233035
1611.5286,8.1940542965885
1620.1464,8.31443170270309
1628.7642,7.92129069160717
1637.382,7.25609359641546
