v_Aps,signal_arb
0.0848521055471593,0.00670679325800577
0.169704211094319,0.0231551873667122
0.254556316641478,0.0525670247455921
0.339408422188637,0.0973225599032818
0.424260527735796,0.169954416662274
0.509112633282956,0.319620581596119
0.593964738830115,0.568536201584706
0.678816844377274,0.867868297370548
0.763668949924434,1.19780177640363
0.848521055471593,1.50412182186922
0.933373161018752,1.6467387373529
1.01822526656591,1.67957269694644
1.10307737211307,1.73786186041442
1.18792947766023,1.88540647336231
1.27278158320739,2.20563500953152
1.35763368875455,3.14479334165435
1.44248579430171,4.555858031693
1.52733789984887,6.1281290246042
1.61219000539603,7.69662832708606
1.69704211094319,8.94014905439776
1.78189421649035,8.93602510097884
1.8667463220375,7.88671079719228
1.95159842758466,6.31180489684433
2.03645053313182,4.468709938562
2.12130263867898,2.62512663212507
2.20615474422614,1.32205323507903
2.2910068497733,0.612906374070205
2.37585895532046,0.235774145292705
2.46071106086762,0.0706728785470438
2.54556316641478,0.00929216409154174
2.63041527196194,0.00042781919597758
2.7152673775091,0
2.80011948305626,0
2.88497158860342,0
2.96982369415058,0
3.05467579969773,0
3.13952790524489,0
3.22438001079205,0
3.30923211633921,0
3.39408422188637,0
3.47893632743353,0
3.56378843298069,0
3.64864053852785,0
3.73349264407501,0
3.81834474962217,0
3.90319685516933,0
3.98804896071649,0.000157833625523296
4.07290106626365,0.00571725242709242
4.15775317181081,0.0397979983845115
4.24260527735796,0.131498011367188
4.32745738290512,0.322747781628089
4.41230948845228,0.643681331961526
4.49716159399944,1.24167569561105
4.5820136995466,2.24627569907866
4.66686580509376,3.64045293321965
4.75171791064092,5.4073813076557
4.83657001618808,7.60791189741683
4.92142212173524,10.3018466949765
5.0062742272824,13.6390239710348
5.09112633282956,17.4460315935944
5.17597843837672,21.5490109704317
5.26083054392388,25.8159152200071
5.34568264947104,30.0715414623109
5.43053475501819,34.1178868032308
5.51538686056535,37.9060110317752
5.60023896611251,41.3983584789889
5.68509107165967,44.5177399401281
5.76994317720683,47.0681006290867
5.85479528275399,48.9061832418646
5.93964738830115,50.2097150064037
6.02449949384831,51.2189317525801
6.10935159939547,52.0356237812074
6.19420370494263,52.7407662530219
6.27905581048979,53.424685298005
6.36390791603695,54.1639019270427
6.44876002158411,55.0261215773679
6.53361212713126,56.0125440235589
6.61846423267843,57.197644176085
6.70331633822558,58.5630245835314
6.78816844377274,60.0168713515322
6.8730205493199,61.4876071608451
6.95787265486706,62.9299438772224
7.04272476041422,64.3031114387752
7.12757686596138,65.5668875132556
7.21242897150854,66.8017508468102
7.2972810770557,68.0800768194547
7.38213318260286,69.467024772644
7.46698528815002,71.1362468478677
7.55183739369718,73.1652492146325
7.63668949924434,75.5006741543563
7.7215416047915,78.1197838894062
7.80639371033865,80.9395611888583
7.89124581588581,83.8830183701361
7.97609792143297,86.8875546533664
8.06095002698013,89.856236885971
8.14580213252729,92.7390896600399
8.23065423807445,95.5301993703691
8.31550634362161,98.2292749311569
8.40035844916877,100.841149728728
8.48521055471593,103.448171931194
8.57006266026309,106.088047011359
8.65491476581025,108.786747577594
