# Tier-1a MD ensemble-mean trajectory. run_tag=tier1a_anchored_t9.0, scenario=anchored_discrete, t_star_ps=9.0, N=50, ion_steps=3000.
# time_ps,mean_distance_A,mean_speed_I1_Aps,mean_speed_I2_Aps
2.900000000000000910e-01,9.664795556654611985e+00,2.233250238565950507e+00,2.233250238565950507e+00
3.000000000000000999e-01,9.710150366704793257e+00,2.301901815572719112e+00,2.301901815572719112e+00
3.100000000000001088e-01,9.756870348972311646e+00,2.369762336689000382e+00,2.369762336689000382e+00
3.200000000000001177e-01,9.804939519246925528e+00,2.436815933213419605e+00,2.436815933213419605e+00
3.300000000000001266e-01,9.854341585640602474e+00,2.503047699551889327e+00,2.503047699551889327e+00
3.400000000000001354e-01,9.905059967890096573e+00,2.568443696289611999e+00,2.568443696289611999e+00
3.500000000000001443e-01,9.957077816693630012e+00,2.632990950606460601e+00,2.632990950606460601e+00
3.600000000000001532e-01,1.001037803302966012e+01,2.696677454143825425e+00,2.696677454143825425e+00
3.700000000000001621e-01,1.006494328740776112e+01,2.759492158439476484e+00,2.759492158439476484e+00
3.800000000000001710e-01,1.012075603900442466e+01,2.821424968052690385e+00,2.821424968052690385e+00
3.900000000000001799e-01,1.017779855463869865e+01,2.882466731507518976e+00,2.882466731507518976e+00
4.000000000000001887e-01,1.023605292754546525e+01,2.942609230185398328e+00,2.942609230185398328e+00
4.100000000000001976e-01,1.029550109590663887e+01,3.001845165301548324e+00,3.001845165301548324e+00
4.200000000000002065e-01,1.035612486110339958e+01,3.060168143101506644e+00,3.060168143101506644e+00
4.300000000000002154e-01,1.041790590565518926e+01,3.117572658414340836e+00,3.117572658414340836e+00
4.400000000000002243e-01,1.048082581081411568e+01,3.174054076699717175e+00,3.174054076699717175e+00
4.500000000000002331e-01,1.054486607378591145e+01,3.229608614724355675e+00,3.229608614724355675e+00
4.600000000000002420e-01,1.061000812455148612e+01,3.284233320002091450e+00,3.284233320002091450e+00
4.700000000000002509e-01,1.067623334226567344e+01,3.337926049129416040e+00,3.337926049129416040e+00
4.800000000000002598e-01,1.074352307121239924e+01,3.390685445144931531e+00,3.390685445144931531e+00
4.900000000000002687e-01,1.081185863629805688e+01,3.442510914037954617e+00,3.442510914037954617e+00
5.000000000000002220e-01,1.088122135806731450e+01,3.493402600527201862e+00,3.493402600527201862e+00
5.100000000000002309e-01,1.095159256722793373e+01,3.543361363226287253e+00,3.543361363226287253e+00
5.200000000000002398e-01,1.102295361867351708e+01,3.592388749307730222e+00,3.592388749307730222e+00
5.300000000000002487e-01,1.109528590499527745e+01,3.640486968772511212e+00,3.640486968772511212e+00
5.400000000000002576e-01,1.116857086947594979e+01,3.687658868426426206e+00,3.687658868426426206e+00
5.500000000000002665e-01,1.124279001856098681e+01,3.733907905659302529e+00,3.733907905659302529e+00
5.600000000000002753e-01,1.131792493380403997e+01,3.779238122117933862e+00,3.779238122117933862e+00
5.700000000000002842e-01,1.139395728328551449e+01,3.823654117357597304e+00,3.823654117357597304e+00
5.800000000000002931e-01,1.147086883250453404e+01,3.867161022551782512e+00,3.867161022551782512e+00
5.900000000000003020e-01,1.154864145474628678e+01,3.909764474333639495e+00,3.909764474333639495e+00
6.000000000000003109e-01,1.162725714092808182e+01,3.951470588837636466e+00,3.951470588837636466e+00
6.100000000000003197e-01,1.170669800892878776e+01,3.992285936004579483e+00,3.992285936004579483e+00
6.200000000000003286e-01,1.178694631240750290e+01,4.032217514207471432e+00,4.032217514207471432e+00
6.300000000000003375e-01,1.186798444911845607e+01,4.071272725250762115e+00,4.071272725250762115e+00
6.400000000000003464e-01,1.194979496873002311e+01,4.109459349790117955e+00,4.109459349790117955e+00
6.500000000000003553e-01,1.203236058015682630e+01,4.146785523215934077e+00,4.146785523215934077e+00
6.600000000000003642e-01,1.211566415841448574e+01,4.183259712038188916e+00,4.183259712038188916e+00
6.700000000000003730e-01,1.219968875100744121e+01,4.218890690805957355e+00,4.218890690805957355e+00
6.800000000000003819e-01,1.228441758386087912e+01,4.253687519591617061e+00,4.253687519591617061e+00
6.900000000000003908e-01,1.236983406680825581e+01,4.287659522064137363e+00,4.287659522064137363e+00
7.000000000000003997e-01,1.245592179864644855e+01,4.320816264173458876e+00,4.320816264173458876e+00
7.100000000000004086e-01,1.254266457177099880e+01,4.353167533463667027e+00,4.353167533463667027e+00
7.200000000000004174e-01,1.263004637640406358e+01,4.384723319029198763e+00,4.384723319029198763e+00
7.300000000000004263e-01,1.271805140442820203e+01,4.415493792125473327e+00,4.415493792125473327e+00
7.400000000000004352e-01,1.280666405283897369e+01,4.445489287442343063e+00,4.445489287442343063e+00
7.500000000000004441e-01,1.289586892682991959e+01,4.474720285045673762e+00,4.474720285045673762e+00
7.600000000000004530e-01,1.298565084252307322e+01,4.503197392989978454e+00,4.503197392989978454e+00
7.700000000000004619e-01,1.307599482935863300e+01,4.530931330602911089e+00,4.530931330602911089e+00
7.800000000000004707e-01,1.316688613215703896e+01,4.557932912440318063e+00,4.557932912440318063e+00
7.900000000000004796e-01,1.325831021286701628e+01,4.584213032907651808e+00,4.584213032907651808e+00
8.000000000000004885e-01,1.335025275201269856e+01,4.609782651542360554e+00,4.609782651542360554e+00
8.100000000000004974e-01,1.344269964985308974e+01,4.634652778951521945e+00,4.634652778951521945e+00
8.200000000000005063e-01,1.353563702726683715e+01,4.658834463394688541e+00,4.658834463394688541e+00
8.300000000000005151e-01,1.362905122637508626e+01,4.682338778002509194e+00,4.682338778002509194e+00
8.400000000000005240e-01,1.372292881091513905e+01,4.705176808621033935e+00,4.705176808621033935e+00
8.500000000000005329e-01,1.381725656637715005e+01,4.727359642268717188e+00,4.727359642268717188e+00
8.600000000000005418e-01,1.391202149991616999e+01,4.748898356193564041e+00,4.748898356193564041e+00
8.700000000000005507e-01,1.400721084005115280e+01,4.769804007516590616e+00,4.769804007516590616e+00
8.800000000000005596e-01,1.410281203616278667e+01,4.790087623447277565e+00,4.790087623447277565e+00
8.900000000000005684e-01,1.419881275780123531e+01,4.809760192056057981e+00,4.809760192056057981e+00
9.000000000000005773e-01,1.429520089381481007e+01,4.828832653588253088e+00,4.828832653588253088e+00
9.100000000000005862e-01,1.439196455131035002e+01,4.847315892303708296e+00,4.847315892303708296e+00
9.200000000000005951e-01,1.448909205445547954e+01,4.865220728826294305e+00,4.865220728826294305e+00
9.300000000000006040e-01,1.458657194313295591e+01,4.882557912986351667e+00,4.882557912986351667e+00
9.400000000000006128e-01,1.468439297145667588e+01,4.899338117140079163e+00,4.899338117140079163e+00
9.500000000000006217e-01,1.478254410615874725e+01,4.915571929949303254e+00,4.915571929949303254e+00
9.600000000000006306e-01,1.488101452485668830e+01,4.931269850604945937e+00,4.931269850604945937e+00
9.700000000000006395e-01,1.497979361420941125e+01,4.946442283477751722e+00,4.946442283477751722e+00
9.800000000000006484e-01,1.507887096797045423e+01,4.961099533179709198e+00,4.961099533179709198e+00
9.900000000000006573e-01,1.517823638494635574e+01,4.975251800020276782e+00,4.975251800020276782e+00
1.000000000000000666e+00,1.527787986686812616e+01,4.988909175840706922e+00,4.988909175840706922e+00
1.010000000000000675e+00,1.537779161618297152e+01,5.002081640211399893e+00,5.002081640211399893e+00
1.020000000000000684e+00,1.547796203377360591e+01,5.014779056976206739e+00,5.014779056976206739e+00
1.030000000000000693e+00,1.557838171661169291e+01,5.027011171127961475e+00,5.027011171127961475e+00
1.040000000000000702e+00,1.567904145535213800e+01,5.038787606000895813e+00,5.038787606000895813e+00
1.050000000000000711e+00,1.577993223187421634e+01,5.050117860764766320e+00,5.050117860764766320e+00
1.060000000000000719e+00,1.588104521677553294e+01,5.061011308206610160e+00,5.061011308206610160e+00
1.070000000000000728e+00,1.598237176682441429e+01,5.071477192785860844e+00,5.071477192785860844e+00
1.080000000000000737e+00,1.608390342237599668e+01,5.081524628949305900e+00,5.081524628949305900e+00
1.090000000000000746e+00,1.618563190475714819e+01,5.091162599692443891e+00,5.091162599692443891e+00
1.100000000000000755e+00,1.628754911362500479e+01,5.100399955354600223e+00,5.100399955354600223e+00
1.110000000000000764e+00,1.638964712430362525e+01,5.109245412635072370e+00,5.109245412635072370e+00
1.120000000000000773e+00,1.649191818510309560e+01,5.117707553818306110e+00,5.117707553818306110e+00
1.130000000000000782e+00,1.659435471462516176e+01,5.125794826196457876e+00,5.125794826196457876e+00
1.140000000000000790e+00,1.669694929905920944e+01,5.133515541678049132e+00,5.133515541678049132e+00
1.150000000000000799e+00,1.679969468947214040e+01,5.140877876571608773e+00,5.140877876571608773e+00
1.160000000000000808e+00,1.690258379909566600e+01,5.147889871533959827e+00,5.147889871533959827e+00
1.170000000000000817e+00,1.700560970061407318e+01,5.154559431673225056e+00,5.154559431673225056e+00
1.180000000000000826e+00,1.710876562345557517e+01,5.160894326796417353e+00,5.160894326796417353e+00
1.190000000000000835e+00,1.721204495108996468e+01,5.166902191792602572e+00,5.166902191792602572e+00
1.200000000000000844e+00,1.731544121833517380e+01,5.172590527142589600e+00,5.172590527142589600e+00
1.210000000000000853e+00,1.741894810867533749e+01,5.177966699546612261e+00,5.177966699546612261e+00
1.220000000000000862e+00,1.752255945159238237e+01,5.183037942661653297e+00,5.183037942661653297e+00
1.230000000000000870e+00,1.762626921991355999e+01,5.187811357940713464e+00,5.187811357940713464e+00
1.240000000000000879e+00,1.773007152717652701e+01,5.192293915566434492e+00,5.192293915566434492e+00
1.250000000000000888e+00,1.783396062501416424e+01,5.196492455471940275e+00,5.196492455471940275e+00
1.260000000000000897e+00,1.793793090056053785e+01,5.200413688442047544e+00,5.200413688442047544e+00
1.270000000000000906e+00,1.804197687387965843e+01,5.204064197288276183e+00,5.204064197288276183e+00
1.280000000000000915e+00,1.814609319541841259e+01,5.207450438091688838e+00,5.207450438091688838e+00
1.290000000000000924e+00,1.825027464348497830e+01,5.210578741507290168e+00,5.210578741507290168e+00
1.300000000000000933e+00,1.835451612175394231e+01,5.213455314124721518e+00,5.213455314124721518e+00
1.310000000000000941e+00,1.845881265679909689e+01,5.216086239879858866e+00,5.216086239879858866e+00
1.320000000000000950e+00,1.856315939565497430e+01,5.218477481512126204e+00,5.218477481512126204e+00
1.330000000000000959e+00,1.866755160340787967e+01,5.220634882062816118e+00,5.220634882062816118e+00
1.340000000000000968e+00,1.877198466081735617e+01,5.222564166410132103e+00,5.222564166410132103e+00
1.350000000000000977e+00,1.887645406196863007e+01,5.224270942836330534e+00,5.224270942836330534e+00
1.360000000000000986e+00,1.898095541195663216e+01,5.225760704622988584e+00,5.225760704622988584e+00
1.370000000000000995e+00,1.908548442460230987e+01,5.227038831670958174e+00,5.227038831670958174e+00
1.380000000000001004e+00,1.919003692020140761e+01,5.228110592140982504e+00,5.228110592140982504e+00
1.390000000000001013e+00,1.929460882330634064e+01,5.228981144111795487e+00,5.228981144111795487e+00
1.400000000000001021e+00,1.939919616054131168e+01,5.229655537252509312e+00,5.229655537252509312e+00
1.410000000000001030e+00,1.950379505845102202e+01,5.230138714506207265e+00,5.230138714506207265e+00
1.420000000000001039e+00,1.960840174138318304e+01,5.230435513782202506e+00,5.230435513782202506e+00
1.430000000000001048e+00,1.971301252940481064e+01,5.230550669654129514e+00,5.230550669654129514e+00
1.440000000000001057e+00,1.981762383625265400e+01,5.230488815061305807e+00,5.230488815061305807e+00
1.450000000000001066e+00,1.992223216731760971e+01,5.230254483011391287e+00,5.230254483011391287e+00
1.460000000000001075e+00,2.002683411766314237e+01,5.229852108282110557e+00,5.229852108282110557e+00
1.470000000000001084e+00,2.013142637007777935e+01,5.229286029119759149e+00,5.229286029119759149e+00
1.480000000000001092e+00,2.023600569316148778e+01,5.228560488933023720e+00,5.228560488933023720e+00
1.490000000000001101e+00,2.034056893944585909e+01,5.227679637980272354e+00,5.227679637980272354e+00
1.500000000000001110e+00,2.044511304354801240e+01,5.226647535048541293e+00,5.226647535048541293e+00
1.510000000000001119e+00,2.054963502035788636e+01,5.225468149123003947e+00,5.225468149123003947e+00
1.520000000000001128e+00,2.065413196325890510e+01,5.224145361045438918e+00,5.224145361045438918e+00
1.530000000000001137e+00,2.075860104238164183e+01,5.222682965160378998e+00,5.222682965160378998e+00
1.540000000000001146e+00,2.086303950289030240e+01,5.221084670947988116e+00,5.221084670947988116e+00
1.550000000000001155e+00,2.096744466330163092e+01,5.219354104642373926e+00,5.219354104642373926e+00
1.560000000000001164e+00,2.107181391383622682e+01,5.217494810834641505e+00,5.217494810834641505e+00
1.570000000000001172e+00,2.117614471480145255e+01,5.215510254059605444e+00,5.215510254059605444e+00
1.580000000000001181e+00,2.128043459500630519e+01,5.213403820365244634e+00,5.213403820365244634e+00
1.590000000000001190e+00,2.138468115020706151e+01,5.211178818864661721e+00,5.211178818864661721e+00
1.600000000000001199e+00,2.148888204158414439e+01,5.208838483269540909e+00,5.208838483269540909e+00
1.610000000000001208e+00,2.159303499424922279e+01,5.206385973404422884e+00,5.206385973404422884e+00
1.620000000000001217e+00,2.169713779578259505e+01,5.203824376701606802e+00,5.203824376701606802e+00
1.630000000000001226e+00,2.180118829480004194e+01,5.201156709676183709e+00,5.201156709676183709e+00
1.640000000000001235e+00,2.190518439954920638e+01,5.198385919380471343e+00,5.198385919380471343e+00
1.650000000000001243e+00,2.200912407653472513e+01,5.195514884837973746e+00,5.195514884837973746e+00
1.660000000000001252e+00,2.211300534917183214e+01,5.192546418456342572e+00,5.192546418456342572e+00
1.670000000000001261e+00,2.221682629646803875e+01,5.189483267418857793e+00,5.189483267418857793e+00
1.680000000000001270e+00,2.232058505173247909e+01,5.186328115054852361e+00,5.186328115054852361e+00
1.690000000000001279e+00,2.242427980131228082e+01,5.183083582188502625e+00,5.183083582188502625e+00
1.700000000000001288e+00,2.252790878335589397e+01,5.179752228465688724e+00,5.179752228465688724e+00
1.710000000000001297e+00,2.263147028660262450e+01,5.176336553659308670e+00,5.176336553659308670e+00
1.720000000000001306e+00,2.273496264919803878e+01,5.172838998952752121e+00,5.172838998952752121e+00
1.730000000000001315e+00,2.283838425753492984e+01,5.169261948201497425e+00,5.169261948201497425e+00
1.740000000000001323e+00,2.294173354511914198e+01,5.165607729172970508e+00,5.165607729172970508e+00
1.750000000000001332e+00,2.304500899146014348e+01,5.161878614764596307e+00,5.161878614764596307e+00
1.760000000000001341e+00,2.314820912098553407e+01,5.158076824200125365e+00,5.158076824200125365e+00
1.770000000000001350e+00,2.325133250197951540e+01,5.154204524204373250e+00,5.154204524204373250e+00
1.780000000000001359e+00,2.335437774554441503e+01,5.150263830156433187e+00,5.150263830156433187e+00
1.790000000000001368e+00,2.345734350458519302e+01,5.146256807221577745e+00,5.146256807221577745e+00
1.800000000000001377e+00,2.356022847281633759e+01,5.142185471461903745e+00,5.142185471461903745e+00
1.810000000000001386e+00,2.366303138379069537e+01,5.138051790925876716e+00,5.138051790925876716e+00
1.820000000000001394e+00,2.376575100995001932e+01,5.133857686717014701e+00,5.133857686717014701e+00
1.830000000000001403e+00,2.386838616169653449e+01,5.129605034041905931e+00,5.129605034041905931e+00
1.840000000000001412e+00,2.397093568648541861e+01,5.125295663237753097e+00,5.125295663237753097e+00
1.850000000000001421e+00,2.407339846793747284e+01,5.120931360779618302e+00,5.120931360779618302e+00
1.860000000000001430e+00,2.417577342497179771e+01,5.116513870267628050e+00,5.116513870267628050e+00
1.870000000000001439e+00,2.427805951095807657e+01,5.112044893394417144e+00,5.112044893394417144e+00
1.880000000000001448e+00,2.438025571288791937e+01,5.107526090892971382e+00,5.107526090892971382e+00
1.890000000000001457e+00,2.448236105056498957e+01,5.102959083465201218e+00,5.102959083465201218e+00
1.900000000000001465e+00,2.458437457581357322e+01,5.098345452691441793e+00,5.098345452691441793e+00
1.910000000000001474e+00,2.468629537170505017e+01,5.093686741921159111e+00,5.093686741921159111e+00
1.920000000000001483e+00,2.478812255180211110e+01,5.088984457145141249e+00,5.088984457145141249e+00
1.930000000000001492e+00,2.488985525942009147e+01,5.084240067849481015e+00,5.084240067849481015e+00
1.940000000000001501e+00,2.499149266690533366e+01,5.079455007851612081e+00,5.079455007851612081e+00
1.950000000000001510e+00,2.509303397493005505e+01,5.074630676118573547e+00,5.074630676118573547e+00
1.960000000000001519e+00,2.519447841180334891e+01,5.069768437567925723e+00,5.069768437567925723e+00
1.970000000000001528e+00,2.529582523279806239e+01,5.064869623851487646e+00,5.064869623851487646e+00
1.980000000000001537e+00,2.539707371949328873e+01,5.059935534122293355e+00,5.059935534122293355e+00
1.990000000000001545e+00,2.549822317913181280e+01,5.054967435785020946e+00,5.054967435785020946e+00
2.000000000000001332e+00,2.559927294399260234e+01,5.049966565230110227e+00,5.049966565230110227e+00
2.010000000000001119e+00,2.570022237077775529e+01,5.044934128551712860e+00,5.044934128551712860e+00
2.020000000000000906e+00,2.580107084001351225e+01,5.039871302250199747e+00,5.039871302250199747e+00
2.030000000000000693e+00,2.590181775546550114e+01,5.034779233919213226e+00,5.034779233919213226e+00
2.040000000000000480e+00,2.600246254356714104e+01,5.029659042917508316e+00,5.029659042917508316e+00
2.050000000000000266e+00,2.610300465286168503e+01,5.024511821025862801e+00,5.024511821025862801e+00
2.060000000000000053e+00,2.620344355345707754e+01,5.019338633089538426e+00,5.019338633089538426e+00
2.069999999999999840e+00,2.630377873649355891e+01,5.014140517646454853e+00,5.014140517646454853e+00
2.079999999999999627e+00,2.640400971362367599e+01,5.008918487541206943e+00,5.008918487541206943e+00
2.089999999999999414e+00,2.650413601650448570e+01,5.003673530525459157e+00,5.003673530525459157e+00
2.099999999999999201e+00,2.660415719630159970e+01,4.998406609844732174e+00,4.998406609844732174e+00
2.109999999999998987e+00,2.670407282320477549e+01,4.993118664812103980e+00,4.993118664812103980e+00
2.119999999999998774e+00,2.680388248595494716e+01,4.987810611368870717e+00,4.987810611368870717e+00
2.129999999999998561e+00,2.690358579138228734e+01,4.982483342632536782e+00,4.982483342632536782e+00
2.139999999999998348e+00,2.700318236395516536e+01,4.977137729432374869e+00,4.977137729432374869e+00
2.149999999999998135e+00,2.710267184533955032e+01,4.971774620832731806e+00,4.971774620832731806e+00
2.159999999999997922e+00,2.720205389396890894e+01,4.966394844644612228e+00,4.966394844644612228e+00
2.169999999999997708e+00,2.730132818462416111e+01,4.960999207925440579e+00,4.960999207925440579e+00
2.179999999999997495e+00,2.740049440802354042e+01,4.955588497467297238e+00,4.955588497467297238e+00
2.189999999999997282e+00,2.749955227042202921e+01,4.950163480274114569e+00,4.950163480274114569e+00
2.199999999999997069e+00,2.759850149322033630e+01,4.944724904027965273e+00,4.944724904027965273e+00
2.209999999999996856e+00,2.769734181258298733e+01,4.939273497544394154e+00,4.939273497544394154e+00
2.219999999999996643e+00,2.779607297906552077e+01,4.933809971217424817e+00,4.933809971217424817e+00
2.229999999999996430e+00,2.789469475725039516e+01,4.928335017454351430e+00,4.928335017454351430e+00
2.239999999999996216e+00,2.799320692539152944e+01,4.922849311100298664e+00,4.922849311100298664e+00
2.249999999999996003e+00,2.809160927506726324e+01,4.917353509853147564e+00,4.917353509853147564e+00
2.259999999999995790e+00,2.818990161084140667e+01,4.911848254668759850e+00,4.911848254668759850e+00
2.269999999999995577e+00,2.828808374993248265e+01,4.906334170156741337e+00,4.906334170156741337e+00
2.279999999999995364e+00,2.838615552189059699e+01,4.900811864967233866e+00,4.900811864967233866e+00
2.289999999999995151e+00,2.848411676828210659e+01,4.895281932168473737e+00,4.895281932168473737e+00
2.299999999999994937e+00,2.858196734238166670e+01,4.889744949615633551e+00,4.889744949615633551e+00
2.309999999999994724e+00,2.867970710887159314e+01,4.884201480311154420e+00,4.884201480311154420e+00
2.319999999999994511e+00,2.877733594354836555e+01,4.878652072756617386e+00,4.878652072756617386e+00
2.329999999999994298e+00,2.887485373303601577e+01,4.873097261296425842e+00,4.873097261296425842e+00
2.339999999999994085e+00,2.897226037450641201e+01,4.867537566453433051e+00,4.867537566453433051e+00
2.349999999999993872e+00,2.906955577540610136e+01,4.861973495256782130e+00,4.861973495256782130e+00
2.359999999999993658e+00,2.916673985318966089e+01,4.856405541562033079e+00,4.856405541562033079e+00
2.369999999999993445e+00,2.926381253505934765e+01,4.850834186363805145e+00,4.850834186363805145e+00
2.379999999999993232e+00,2.936077375771101217e+01,4.845259898101110352e+00,4.845259898101110352e+00
2.389999999999993019e+00,2.945762346708584900e+01,4.839683132955503453e+00,4.839683132955503453e+00
2.399999999999992806e+00,2.955436161812839657e+01,4.834104335142352937e+00,4.834104335142352937e+00
2.409999999999992593e+00,2.965098817454980562e+01,4.828523937195163818e+00,4.828523937195163818e+00
2.419999999999992379e+00,2.974750310859722902e+01,4.822942360243229309e+00,4.822942360243229309e+00
2.429999999999992166e+00,2.984390640082832391e+01,4.817360014282842329e+00,4.817360014282842329e+00
2.439999999999991953e+00,2.994019803989132100e+01,4.811777298442122763e+00,4.811777298442122763e+00
2.449999999999991740e+00,3.003637802231020615e+01,4.806194601239612396e+00,4.806194601239612396e+00
2.459999999999991527e+00,3.013244635227511381e+01,4.800612300836763602e+00,4.800612300836763602e+00
2.469999999999991314e+00,3.022840304143768364e+01,4.795030765284513663e+00,4.795030765284513663e+00
2.479999999999991100e+00,3.032424810871114573e+01,4.789450352764133889e+00,4.789450352764133889e+00
2.489999999999990887e+00,3.041998158007548980e+01,4.783871411822325115e+00,4.783871411822325115e+00
2.499999999999990674e+00,3.051560348838690473e+01,4.778294281600826032e+00,4.778294281600826032e+00
2.509999999999990461e+00,3.061111387319205690e+01,4.772719292060624063e+00,4.772719292060624063e+00
2.519999999999990248e+00,3.070651278054656785e+01,4.767146764200870912e+00,4.767146764200870912e+00
2.529999999999990035e+00,3.080180026283803230e+01,4.761577010272705301e+00,4.761577010272705301e+00
2.539999999999989821e+00,3.089697637861307200e+01,4.756010333988001548e+00,4.756010333988001548e+00
2.549999999999989608e+00,3.099204119240870270e+01,4.750447030723190522e+00,4.750447030723190522e+00
2.559999999999989395e+00,3.108699477458747396e+01,4.744887387718337735e+00,4.744887387718337735e+00
2.569999999999989182e+00,3.118183720117682611e+01,4.739331684271485656e+00,4.739331684271485656e+00
2.579999999999988969e+00,3.127656855371215983e+01,4.733780191928536496e+00,4.733780191928536496e+00
2.589999999999988756e+00,3.137118891908354357e+01,4.728233174668544869e+00,4.728233174668544869e+00
2.599999999999988542e+00,3.146569838938629005e+01,4.722690889084691257e+00,4.722690889084691257e+00
2.609999999999988329e+00,3.156009706177502139e+01,4.717153584561015300e+00,4.717153584561015300e+00
2.619999999999988116e+00,3.165438503832117334e+01,4.711621503444959558e+00,4.711621503444959558e+00
2.629999999999987903e+00,3.174856242587397759e+01,4.706094881215943992e+00,4.706094881215943992e+00
2.639999999999987690e+00,3.184262933592474099e+01,4.700573946649897472e+00,4.700573946649897472e+00
2.649999999999987477e+00,3.193658588447443947e+01,4.695058921979930133e+00,4.695058921979930133e+00
2.659999999999987264e+00,3.203043219190440283e+01,4.689550023053397076e+00,4.689550023053397076e+00
2.669999999999987050e+00,3.212416838285012233e+01,4.684047459484867559e+00,4.684047459484867559e+00
2.679999999999986837e+00,3.221779458607814917e+01,4.678551434805755527e+00,4.678551434805755527e+00
2.689999999999986624e+00,3.231131093436586355e+01,4.673062146610709178e+00,4.673062146610709178e+00
2.699999999999986411e+00,3.240471756438417117e+01,4.667579786700129851e+00,4.667579786700129851e+00
2.709999999999986198e+00,3.249801461658307744e+01,4.662104541219540543e+00,4.662104541219540543e+00
2.719999999999985985e+00,3.259120223507986225e+01,4.656636590795635300e+00,4.656636590795635300e+00
2.729999999999985771e+00,3.268428056755013245e+01,4.651176110669170249e+00,4.651176110669170249e+00
2.739999999999985558e+00,3.277724976512136834e+01,4.645723270824719364e+00,4.645723270824719364e+00
2.749999999999985345e+00,3.287010998226905656e+01,4.640278236117420185e+00,4.640278236117420185e+00
2.759999999999985132e+00,3.296286137671536665e+01,4.634841166396671319e+00,4.634841166396671319e+00
2.769999999999984919e+00,3.305550410933025773e+01,4.629412216627009968e+00,4.629412216627009968e+00
2.779999999999984706e+00,3.314803834403495131e+01,4.623991537006136632e+00,4.623991537006136632e+00
2.789999999999984492e+00,3.324046424770777719e+01,4.618579273080175795e+00,4.618579273080175795e+00
2.799999999999984279e+00,3.333278199009227194e+01,4.613175565856201032e+00,4.613175565856201032e+00
2.809999999999984066e+00,3.342499174370744441e+01,4.607780551912183498e+00,4.607780551912183498e+00
2.819999999999983853e+00,3.351709368376035059e+01,4.602394363504352270e+00,4.602394363504352270e+00
2.829999999999983640e+00,3.360908798806069342e+01,4.597017128672004738e+00,4.597017128672004738e+00
2.839999999999983427e+00,3.370097483693750462e+01,4.591648971339910901e+00,4.591648971339910901e+00
2.849999999999983213e+00,3.379275441315780881e+01,4.586290011418321377e+00,4.586290011418321377e+00
