# Tier-1a MD ensemble-mean trajectory. run_tag=tier1a_anchored_continuous_t5.0, scenario=anchored_discrete, t_star_ps=5.0, N=50, ion_steps=3000.
# time_ps,mean_distance_A,mean_speed_I1_Aps,mean_speed_I2_Aps
1.679999999999982663e+01,1.252368642030044015e+02,3.238137335422556884e+00,3.238137335422556884e+00
1.680999999999982819e+01,1.253016317163772442e+02,3.238613786428942376e+00,3.238613786428942376e+00
1.681999999999982975e+01,1.253664087546084431e+02,3.239089821254784063e+00,3.239089821254784063e+00
1.682999999999983132e+01,1.254311953093727965e+02,3.239565439753925524e+00,3.239565439753925524e+00
1.683999999999983288e+01,1.254959913723424307e+02,3.240040641786524844e+00,3.240040641786524844e+00
1.684999999999983444e+01,1.255607969351865876e+02,3.240515427218988886e+00,3.240515427218988886e+00
1.685999999999983601e+01,1.256256119895720076e+02,3.240989795923924444e+00,3.240989795923924444e+00
1.686999999999983757e+01,1.256904365271629587e+02,3.241463747780086724e+00,3.241463747780086724e+00
1.687999999999983913e+01,1.257552705396211792e+02,3.241937282672346488e+00,3.241937282672346488e+00
1.688999999999984070e+01,1.258201140186062617e+02,3.242410400491602118e+00,3.242410400491602118e+00
1.689999999999984226e+01,1.258849669557757949e+02,3.242883101134760970e+00,3.242883101134760970e+00
1.690999999999984382e+01,1.259498293427852929e+02,3.243355384504673200e+00,3.243355384504673200e+00
1.691999999999984539e+01,1.260147011712882090e+02,3.243827250510082028e+00,3.243827250510082028e+00
1.692999999999984695e+01,1.260795824329364763e+02,3.244298699065581548e+00,3.244298699065581548e+00
1.693999999999984851e+01,1.261444731193802227e+02,3.244769730091566551e+00,3.244769730091566551e+00
1.694999999999985008e+01,1.262093732222681126e+02,3.245240343514167680e+00,3.245240343514167680e+00
1.695999999999985164e+01,1.262742827332474320e+02,3.245710539265223460e+00,3.245710539265223460e+00
1.696999999999985320e+01,1.263392016439640457e+02,3.246180317282215899e+00,3.246180317282215899e+00
1.697999999999985477e+01,1.264041299460627243e+02,3.246649677508230969e+00,3.246649677508230969e+00
1.698999999999985633e+01,1.264690676311870448e+02,3.247118619891901758e+00,3.247118619891901758e+00
1.699999999999985789e+01,1.265340146909797596e+02,3.247587144387363178e+00,3.247587144387363178e+00
1.700999999999985945e+01,1.265989711170826553e+02,3.248055250954215989e+00,3.248055250954215989e+00
1.701999999999986102e+01,1.266639369011367506e+02,3.248522939557466849e+00,3.248522939557466849e+00
1.702999999999986258e+01,1.267289120347824678e+02,3.248990210167477688e+00,3.248990210167477688e+00
1.703999999999986414e+01,1.267938965096597030e+02,3.249457062759930626e+00,3.249457062759930626e+00
1.704999999999986571e+01,1.268588903174078411e+02,3.249923497315766241e+00,3.249923497315766241e+00
1.705999999999986727e+01,1.269238934496660676e+02,3.250389513821152931e+00,3.250389513821152931e+00
1.706999999999986883e+01,1.269889058980732841e+02,3.250855112267431846e+00,3.250855112267431846e+00
1.707999999999987040e+01,1.270539276542681506e+02,3.251320292651072918e+00,3.251320292651072918e+00
1.708999999999987196e+01,1.271189587098895259e+02,3.251785054973627798e+00,3.251785054973627798e+00
1.709999999999987352e+01,1.271839990565760559e+02,3.252249399241682326e+00,3.252249399241682326e+00
1.710999999999987509e+01,1.272490486859668977e+02,3.252713325466812133e+00,3.252713325466812133e+00
1.711999999999987665e+01,1.273141075897013224e+02,3.253176833665543555e+00,3.253176833665543555e+00
1.712999999999987821e+01,1.273791757594189988e+02,3.253639923859306116e+00,3.253639923859306116e+00
1.713999999999987978e+01,1.274442531867600366e+02,3.254102596074387677e+00,3.254102596074387677e+00
1.714999999999988134e+01,1.275093398633651418e+02,3.254564850341879367e+00,3.254564850341879367e+00
1.715999999999988290e+01,1.275744357808758593e+02,3.255026686697652494e+00,3.255026686697652494e+00
1.716999999999988447e+01,1.276395409309340323e+02,3.255488105182294589e+00,3.255488105182294589e+00
1.717999999999988603e+01,1.277046553051829392e+02,3.255949105841073887e+00,3.255949105841073887e+00
1.718999999999988759e+01,1.277697788952664837e+02,3.256409688723905571e+00,3.256409688723905571e+00
1.719999999999988916e+01,1.278349116928296070e+02,3.256869853885315358e+00,3.256869853885315358e+00
1.720999999999989072e+01,1.279000536895185149e+02,3.257329601384354234e+00,3.257329601384354234e+00
1.721999999999989228e+01,1.279652048769805646e+02,3.257788931284574030e+00,3.257788931284574030e+00
1.722999999999989384e+01,1.280303652468643918e+02,3.258247843654024312e+00,3.258247843654024312e+00
1.723999999999989541e+01,1.280955347908202100e+02,3.258706338565172445e+00,3.258706338565172445e+00
1.724999999999989697e+01,1.281607135004995257e+02,3.259164416094878280e+00,3.259164416094878280e+00
1.725999999999989853e+01,1.282259013675554513e+02,3.259622076324331541e+00,3.259622076324331541e+00
1.726999999999990010e+01,1.282910983836429182e+02,3.260079319339018511e+00,3.260079319339018511e+00
1.727999999999990166e+01,1.283563045404184493e+02,3.260536145228700722e+00,3.260536145228700722e+00
1.728999999999990322e+01,1.284215198295405003e+02,3.260992554087354556e+00,3.260992554087354556e+00
1.729999999999990479e+01,1.284867442426694026e+02,3.261448546013139715e+00,3.261448546013139715e+00
1.730999999999990635e+01,1.285519777714675911e+02,3.261904121108346377e+00,3.261904121108346377e+00
1.731999999999990791e+01,1.286172204075992909e+02,3.262359279479375207e+00,3.262359279479375207e+00
1.732999999999990948e+01,1.286824721427313989e+02,3.262814021236684958e+00,3.262814021236684958e+00
1.733999999999991104e+01,1.287477329685324605e+02,3.263268346494751171e+00,3.263268346494751171e+00
1.734999999999991260e+01,1.288130028766739201e+02,3.263722255372032421e+00,3.263722255372032421e+00
1.735999999999991417e+01,1.288782818588291832e+02,3.264175747990917476e+00,3.264175747990917476e+00
1.736999999999991573e+01,1.289435699066744689e+02,3.264628824477719071e+00,3.264628824477719071e+00
1.737999999999991729e+01,1.290088670118883272e+02,3.265081484962615743e+00,3.265081484962615743e+00
1.738999999999991886e+01,1.290741731661521214e+02,3.265533729579594979e+00,3.265533729579594979e+00
1.739999999999992042e+01,1.291394883611498017e+02,3.265985558466452332e+00,3.265985558466452332e+00
1.740999999999992198e+01,1.292048125885681316e+02,3.266436971764727915e+00,3.266436971764727915e+00
1.741999999999992355e+01,1.292701458400968590e+02,3.266887969619668208e+00,3.266887969619668208e+00
1.742999999999992511e+01,1.293354881074285743e+02,3.267338552180196309e+00,3.267338552180196309e+00
1.743999999999992667e+01,1.294008393822588516e+02,3.267788719598886615e+00,3.267788719598886615e+00
1.744999999999992824e+01,1.294661996562864488e+02,3.268238472031911979e+00,3.268238472031911979e+00
1.745999999999992980e+01,1.295315689212132497e+02,3.268687809639001074e+00,3.268687809639001074e+00
1.746999999999993136e+01,1.295969471687443502e+02,3.269136732583430849e+00,3.269136732583430849e+00
1.747999999999993292e+01,1.296623343905880859e+02,3.269585241031957690e+00,3.269585241031957690e+00
1.748999999999993449e+01,1.297277305784562600e+02,3.270033335154810761e+00,3.270033335154810761e+00
1.749999999999993605e+01,1.297931357240641432e+02,3.270481015125633384e+00,3.270481015125633384e+00
1.750999999999993761e+01,1.298585498191303884e+02,3.270928281121456394e+00,3.270928281121456394e+00
1.751999999999993918e+01,1.299239728553772864e+02,3.271375133322657280e+00,3.271375133322657280e+00
1.752999999999994074e+01,1.299894048245308795e+02,3.271821571912943316e+00,3.271821571912943316e+00
1.753999999999994230e+01,1.300548457183206210e+02,3.272267597079294266e+00,3.272267597079294266e+00
