arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate
lin,15.0,,eb0482,0.0482,1,2.4,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,16.385,0.0,nan,11.4965,nan,nan,0,20.9322,6,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,16.117,0.0,nan,11.2288,nan,nan,0,20.5555,6,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,15.856,0.0,nan,10.967,nan,nan,0,19.3508,7,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,15.587,0.0,nan,10.6983,nan,nan,0,19.0335,7,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,15.318,0.0,nan,10.4294,nan,nan,0,17.8952,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,15.053,0.0,nan,10.1643,nan,nan,0,17.6263,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,14.79,0.0,nan,9.9013,nan,nan,0,17.3773,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,14.523,0.0,nan,9.6341,nan,nan,0,17.134,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,14.257,0.0,nan,9.3687,8.4697,8.4697,1,16.905,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,13.993,0.0,nan,9.1044,7.6896,7.6599,2,16.6864,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0,13.728,0.0,nan,8.8392,7.6099,7.5802,2,16.4768,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0,13.463,0.0,nan,8.574,6.9651,6.8991,3,16.2772,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0,13.197,0.0,nan,8.3084,6.8903,6.8253,3,16.0848,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.0,12.931,0.0,nan,8.0419,6.306,6.1909,4,15.9,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.0,12.665,0.0,nan,7.7762,6.2411,6.1273,4,15.7238,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.0,12.404,0.0,nan,7.5155,5.7007,5.5201,5,15.5608,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.0,12.138,0.0,0.0,7.2491,5.6448,5.4662,5,15.3995,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.0,11.873,0.0,0.0,6.9846,5.1416,4.8772,6,15.2451,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.35,20000,1.0,145.5,0.348,2,0.0,0.0,11.606,0.0001,0.4,6.7177,5.0949,4.8334,6,15.0936,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.36,20000,1.0,145.5,0.348,2,0.0,0.0,11.342,0.0001,0.286,6.4534,5.0484,4.7895,6,14.9499,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.37,20000,1.0,145.5,0.348,2,0.0,0.0,11.08,0.0001,0.125,6.1913,4.5715,4.1876,7,14.8118,8,nan,1.3897,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.38,20000,1.0,145.5,0.348,2,0.0,0.0,10.814,0.0003,0.133,5.9255,4.5314,4.1509,7,14.6735,8,nan,1.376,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.39,20000,1.0,145.5,0.348,2,0.0,0.0001,10.55,0.0004,0.116,5.6625,4.4935,4.1169,7,14.5477,8,nan,1.366,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.4,20000,1.0,145.5,0.348,2,0.0,0.0001,10.289,0.0008,0.124,5.401,4.457,4.0839,7,14.4234,8,1.3481,1.3564,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.41,20000,1.0,145.5,0.348,2,0.0,0.0001,10.028,0.002,0.186,5.1408,4.4209,4.051,7,14.3044,8,1.3376,1.3461,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.42,20000,1.0,145.5,0.348,2,0.0,0.0002,9.77,0.0037,0.248,4.883,4.3863,4.02,7,14.1866,8,1.3287,1.3368,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.43,20000,1.0,145.5,0.348,2,0.0,0.0004,9.512,0.0064,0.308,4.6272,4.3527,3.9894,7,14.0726,8,1.3192,1.3268,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.44,20000,1.0,145.5,0.348,2,0.0,0.0008,9.257,0.01,0.347,4.3757,4.3197,3.9593,7,13.9636,8,1.3116,1.317,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.45,20000,1.0,145.5,0.348,2,0.0,0.0015,9.006,0.0149,0.408,4.1308,4.2876,3.9302,7,13.8521,8,1.3031,1.3077,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.46,20000,1.0,145.5,0.348,2,0.0,0.0029,8.756,0.0209,0.464,3.8928,4.2562,3.9016,7,13.7486,8,1.2944,1.2988,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.47,20000,1.0,145.5,0.348,2,0.0,0.0051,8.509,0.0283,0.536,3.6645,4.2257,3.874,7,13.6489,8,1.2856,1.2901,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.48,20000,1.0,145.5,0.348,2,0.0,0.0079,8.272,0.0372,0.63,3.4493,4.1967,3.8475,7,13.5515,8,1.2774,1.2816,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.49,20000,1.0,145.5,0.348,2,0.0,0.0118,8.034,0.0477,0.733,3.2431,4.168,3.8212,7,13.4575,8,1.269,1.2727,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.5,20000,1.0,145.5,0.348,2,0.0,0.0169,7.8,0.0571,0.793,3.0477,4.1395,3.7952,7,13.3639,8,1.2616,1.2646,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.51,20000,1.0,145.5,0.348,2,0.0,0.0237,7.571,0.067,0.857,2.868,4.1121,3.7702,7,13.2763,8,1.2542,1.2564,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,2.4,0,0.52,20000,1.0,145.5,0.348,2,0.0,0.0321,7.348,0.0763,0.921,2.7044,4.0856,3.7461,7,13.1835,8,1.2467,1.2486,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,14.565,0.0,nan,9.676,nan,nan,0,17.1225,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,14.192,0.0,nan,9.303,nan,nan,0,16.703,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,13.824,0.0,nan,8.9358,nan,nan,0,16.3187,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,13.449,0.0,nan,8.5616,8.5686,8.5686,1,15.9522,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,13.077,0.0,nan,8.1912,8.4106,8.4106,1,15.6099,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,12.709,0.0,nan,7.824,7.6154,7.588,2,15.2912,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,12.335,0.0,nan,7.4502,7.4791,7.4522,2,14.9862,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,11.966,0.0,nan,7.0818,6.828,6.7686,3,14.7007,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,11.596,0.0,nan,6.7145,6.2269,6.1222,4,14.4356,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,11.224,0.0,nan,6.3455,6.128,6.0252,4,14.1782,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0,10.852,0.0,nan,5.9752,5.5773,5.4137,5,13.934,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0,10.483,0.0,0.0,5.6085,5.0596,4.8162,6,13.7094,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0,10.112,0.0,0.0,5.2429,4.9856,4.7467,6,13.4937,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.0,9.739,0.0001,0.176,4.8747,4.914,4.6795,6,13.2871,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.0,9.372,0.0001,0.062,4.5107,4.4332,4.0831,7,13.0817,8,nan,1.3812,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.0,9.002,0.0003,0.064,4.147,4.3723,4.0278,7,12.8977,8,nan,1.3636,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.0,8.637,0.0008,0.07,3.7894,4.3146,3.9757,7,12.7184,8,1.353,1.3487,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.0001,8.276,0.003,0.14,3.4397,4.2585,3.9248,7,12.5464,8,1.3323,1.3329,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.35,20000,1.0,145.5,0.348,2,0.0,0.0002,7.918,0.0074,0.203,3.0946,4.2045,3.8758,7,12.38,8,1.3193,1.3172,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.36,20000,1.0,145.5,0.348,2,0.0,0.0006,7.566,0.0151,0.282,2.7622,4.1524,3.8281,7,12.2166,8,1.3059,1.3021,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.37,20000,1.0,145.5,0.348,2,0.0,0.0015,7.227,0.027,0.382,2.4469,4.1027,3.7829,7,12.0687,8,1.2926,1.288,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.38,20000,1.0,145.5,0.348,2,0.0,0.0039,6.889,0.0433,0.498,2.1507,4.0534,3.7379,7,11.9157,8,1.2794,1.2735,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.39,20000,1.0,145.5,0.348,2,0.0,0.0089,6.563,0.0635,0.642,1.8789,4.0069,3.6952,7,11.7752,8,1.2661,1.2594,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.4,20000,1.0,145.5,0.348,2,0.0,0.0162,6.248,0.0848,0.774,1.639,3.9625,3.6544,7,11.6429,8,1.254,1.2458,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.41,20000,1.0,145.5,0.348,2,0.0,0.0279,5.938,0.1069,0.916,1.4247,3.9179,3.6135,7,11.5136,8,1.2417,1.2325,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.42,20000,1.0,145.5,0.348,2,0.0,0.0447,5.643,0.1263,1.039,1.2581,3.8763,3.5753,7,11.3861,8,1.2295,1.2196,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.43,20000,1.0,145.5,0.348,2,0.0,0.0663,5.357,0.1425,1.127,1.1166,3.8356,3.5378,7,11.2649,8,1.2175,1.2072,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.44,20000,1.0,145.5,0.348,2,0.0,0.0902,5.079,0.1589,1.221,0.9995,3.7952,3.5008,7,11.1453,8,1.2057,1.1947,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.45,20000,1.0,145.5,0.348,2,0.0,0.1173,4.82,0.1717,1.28,0.9097,3.758,3.4664,7,11.0222,8,1.1944,1.1829,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.46,20000,1.0,145.5,0.348,2,0.0,0.1474,4.569,0.1818,1.329,0.8426,3.7212,3.4324,7,10.9064,8,1.183,1.1716,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.47,20000,1.0,145.5,0.348,2,0.0,0.1776,4.329,0.1914,1.371,0.7766,3.6837,3.3982,7,10.8007,8,1.1721,1.1606,0.9139,1,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.48,20000,1.0,145.5,0.348,2,0.0,0.2096,4.103,0.2015,1.463,0.73,3.6493,3.3665,7,10.6987,8,1.1609,1.1495,0.7022,1,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.49,20000,1.0,145.5,0.348,2,0.0,0.2414,3.893,0.2081,1.488,0.6891,3.6159,3.3356,7,10.6027,8,1.1505,1.1388,0.5072,1,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.5,20000,1.0,145.5,0.348,2,0.0,0.2717,3.693,0.2144,1.513,0.6532,3.5825,3.3048,7,10.5078,8,1.1405,1.1285,0.3186,1,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.51,20000,1.0,145.5,0.348,2,0.0,0.3019,3.504,0.2195,1.535,0.6285,3.5502,3.2753,7,10.4101,8,1.1308,1.1186,0.1276,1,0,0
lin,15.0,,eb0482,0.0482,1,3.2,0,0.52,20000,1.0,145.5,0.348,2,0.0,0.3311,3.326,0.2243,1.555,0.6048,3.5192,3.2468,7,10.3243,8,1.1212,1.109,0.0007,1,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,11.951,0.0,nan,7.125,8.4487,8.4487,1,13.7085,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,11.423,0.0,nan,6.6168,7.6129,7.5907,2,13.1784,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,10.903,0.0,nan,6.1218,7.3717,7.3493,2,12.7044,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,10.374,0.0,nan,5.6246,6.6768,6.6277,3,12.273,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,9.854,0.0,nan,5.1386,6.0459,5.9596,4,11.8676,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,9.328,0.0,nan,4.6631,5.4591,5.3225,5,11.5029,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,8.805,0.0,nan,4.1935,5.3084,5.1767,5,11.1472,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,8.277,0.0,0.0,3.7308,4.7802,4.5826,6,10.8237,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,7.757,0.0,0.0,3.2908,4.2758,3.9784,7,10.5117,8,nan,1.4009,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,7.234,0.0001,0.02,2.8593,4.1673,3.8788,7,10.2211,8,nan,1.3657,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0,6.726,0.0006,0.028,2.455,4.0673,3.7881,7,9.9755,8,1.36,1.3393,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0,6.227,0.0042,0.074,2.0887,3.9704,3.6997,7,9.7442,8,1.3297,1.3117,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0001,5.744,0.0179,0.175,1.7629,3.8795,3.6162,7,9.4948,8,1.3047,1.2859,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.0006,5.28,0.0488,0.343,1.4799,3.7924,3.5361,7,9.2551,8,1.2814,1.2603,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.0039,4.838,0.0968,0.58,1.2582,3.7097,3.4596,7,9.0554,8,1.2597,1.2347,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.0153,4.416,0.1515,0.851,1.1219,3.6315,3.3869,7,8.85,8,1.2382,1.2095,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.0404,4.018,0.2006,1.09,1.0763,3.5567,3.3174,7,8.6791,8,1.217,1.1853,1.0,1,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.0817,3.64,0.2392,1.293,1.1237,3.484,3.2501,7,8.4837,8,1.1955,1.1625,1.0,1,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.35,20000,1.0,145.5,0.348,2,0.0,0.1356,3.287,0.2702,1.465,1.1664,3.4166,3.1873,7,8.3151,8,1.1738,1.1399,0.7957,1,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.36,20000,1.0,145.5,0.348,2,0.0,0.1952,2.964,0.292,1.582,1.2423,3.3518,3.127,7,8.1532,8,1.1531,1.1187,0.5374,1,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.37,20000,1.0,145.5,0.348,2,0.0,0.2576,2.668,0.3077,1.668,1.301,3.2891,3.0687,7,7.9903,8,1.1328,1.0986,0.2797,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.38,20000,1.0,145.5,0.348,2,0.0,0.3187,2.403,0.322,1.768,1.3621,3.2299,3.0138,7,7.8528,8,1.1131,1.0787,0.0163,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.39,20000,1.0,145.5,0.348,2,0.0,0.379,2.16,0.3293,1.77,1.4103,3.173,2.9605,7,7.7091,7,1.094,1.0596,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.4,20000,1.0,145.5,0.348,2,0.0,0.4341,1.948,0.3354,1.769,1.4459,3.1196,2.9106,7,7.5976,7,1.0757,1.0416,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.41,20000,1.0,145.5,0.348,2,0.0,0.4837,1.757,0.3415,1.803,1.4845,3.0659,2.861,7,7.4596,7,1.0583,1.0252,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.42,20000,1.0,145.5,0.348,2,0.0,0.5314,1.585,0.3485,1.857,1.505,3.0166,2.8147,7,7.3247,7,1.0407,1.0081,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.43,20000,1.0,145.5,0.348,2,0.0,0.5735,1.435,0.3544,1.922,1.5237,2.9687,2.7702,7,7.1923,7,1.0242,0.9923,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.44,20000,1.0,145.5,0.348,2,0.0,0.6116,1.299,0.3581,1.946,1.5451,2.9208,2.7258,7,7.0656,7,1.0086,0.9768,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.45,20000,1.0,145.5,0.348,2,0.0,0.6444,1.181,0.3646,1.992,1.5677,2.876,2.6841,7,6.9812,7,0.994,0.9618,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.46,20000,1.0,145.5,0.348,2,0.0,0.6777,1.073,0.3649,2.017,1.5601,2.8347,2.6451,7,6.7878,6,0.979,0.9473,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.47,20000,1.0,145.5,0.348,2,0.0,0.7068,0.976,0.3621,1.953,1.559,2.7929,2.6062,7,6.6985,6,0.9649,0.9336,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.48,20000,1.0,145.5,0.348,2,0.0,0.7327,0.888,0.3622,1.954,1.5653,2.7499,2.5668,7,6.588,6,0.9511,0.9205,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.49,20000,1.0,145.5,0.348,2,0.0,0.7552,0.812,0.3639,2.003,1.5704,2.712,2.5312,7,6.4704,6,0.9379,0.908,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.5,20000,1.0,145.5,0.348,2,0.0,0.7759,0.744,0.3651,2.017,1.5694,2.6755,2.4971,7,6.2081,5,0.925,0.8952,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.51,20000,1.0,145.5,0.348,2,0.0,0.795,0.681,0.3658,2.075,1.5658,2.6385,2.4628,7,6.1261,5,0.9121,0.8831,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,4.8,0,0.52,20000,1.0,145.5,0.348,2,0.0,0.811,0.627,0.3672,2.061,1.5729,2.6032,2.4299,7,6.0677,5,0.9006,0.8709,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,10.222,0.0,nan,5.6316,7.3477,7.3285,2,10.9942,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,9.595,0.0,nan,5.0904,6.6084,6.5675,3,10.4287,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,8.972,0.0,nan,4.5591,5.936,5.8656,4,9.9152,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,8.343,0.0,nan,4.0393,5.3141,5.2022,5,9.4225,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,7.72,0.0,nan,3.5583,5.1021,4.9969,5,9.0595,8,nan,nan,nan,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,7.095,0.0,0.0,3.1035,4.5573,4.3971,6,8.8165,7,nan,nan,nan,0,1,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,6.469,0.0,0.0,2.6669,4.041,3.7965,7,8.4549,7,nan,1.3898,nan,0,1,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,5.861,0.0001,0.006,2.2831,3.8956,3.6629,7,8.1105,7,nan,1.3455,nan,0,1,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,5.273,0.002,0.026,1.9529,3.7586,3.5372,7,7.823,7,1.3409,1.3071,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,4.713,0.0193,0.121,1.7103,3.6302,3.4188,7,7.5393,7,1.3037,1.2713,1.0,0,1,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0003,4.184,0.077,0.355,1.5708,3.5105,3.3075,7,7.2924,6,1.2701,1.2344,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0039,3.686,0.1672,0.711,1.575,3.3966,3.2008,7,7.0658,6,1.2412,1.1972,1.0,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0249,3.234,0.2578,1.117,1.677,3.2909,3.1019,7,6.8359,6,1.2126,1.1615,1.0,1,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.081,2.804,0.3258,1.474,1.8372,3.1909,3.0078,7,6.5949,6,1.1819,1.1271,0.8031,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.1655,2.414,0.3681,1.725,1.9965,3.0979,2.9205,7,6.3426,5,1.1509,1.095,0.5078,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.2605,2.058,0.3968,1.874,2.106,3.0081,2.8362,7,6.1698,5,1.1202,1.0636,0.2079,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.3553,1.751,0.4143,1.975,2.1725,2.9248,2.7577,7,5.9982,5,1.0906,1.0348,0.0,0,0,0
lin,15.0,,eb0482,0.0482,1,6.4,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.4425,1.488,0.4272,2.049,2.2195,2.8451,2.6829,7,5.8181,5,1.0619,1.0076,0.0,0,0,0
