arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.17,20000,0.9872,339.5,0.811,0,0.0128,0.0,17.349,0.0,nan,12.4602,nan,nan,0,13.9481,5,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.18,20000,0.9872,339.5,0.811,0,0.0128,0.0,17.134,0.0,nan,12.2457,nan,nan,0,13.2119,6,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.19,20000,0.9872,339.5,0.811,0,0.0128,0.0,16.921,0.0,nan,12.0325,nan,nan,0,12.7063,6,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.2,20000,0.9872,339.5,0.811,0,0.0128,0.0,16.71,0.0,nan,11.8216,nan,nan,0,11.9967,7,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.21,20000,0.9872,339.5,0.811,0,0.0128,0.0,16.498,0.0,nan,11.6092,nan,nan,0,11.5819,7,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.22,20000,0.9872,339.5,0.811,0,0.0128,0.0,16.284,0.0,nan,11.3953,nan,nan,0,10.9108,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.23,20000,0.9872,339.5,0.811,0,0.0128,0.0,16.073,0.0,nan,11.1843,nan,nan,0,10.5606,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.24,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.861,0.0,nan,10.9719,nan,nan,0,10.2347,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.25,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.65,0.0,nan,10.761,nan,nan,0,9.9312,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.26,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.438,0.0,nan,10.5493,6.3169,6.3169,1,9.6458,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.27,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.228,0.0,nan,10.3393,6.1294,6.1294,1,9.3766,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.28,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.017,0.0,nan,10.1287,5.5864,5.5718,2,9.1236,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.29,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.804,0.0,nan,9.9153,5.4489,5.4332,2,8.881,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.3,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.594,0.0,nan,9.7054,4.9925,4.9596,3,8.6556,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.31,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.381,0.0,nan,9.4922,4.8749,4.8422,3,8.4383,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.32,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.17,0.0,nan,9.2812,4.4625,4.4053,4,8.2383,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.33,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.962,0.0,nan,9.0731,4.3648,4.3078,4,8.0476,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.34,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.75,0.0,0.0,8.8614,3.9805,3.8885,5,7.8658,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.35,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.538,0.0,0.0,8.6489,3.8977,3.8071,5,7.6883,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.36,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.329,0.0,0.25,8.4399,3.5427,3.4055,6,7.524,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.37,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.117,0.0001,0.429,8.2284,3.4732,3.3388,6,7.3652,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.38,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.909,0.0001,0.286,8.0202,3.4075,3.2758,6,7.2158,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.39,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.699,0.0002,0.222,7.8099,3.075,2.8731,7,7.0724,8,nan,1.0325,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.4,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.489,0.0002,0.176,7.6011,3.0197,2.822,7,6.9339,8,nan,1.0132,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.41,20000,0.9872,339.5,0.811,0,0.0128,0.0001,12.279,0.0004,0.153,7.3915,2.9661,2.7722,7,6.7999,8,nan,0.9946,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.42,20000,0.9872,339.5,0.811,0,0.0128,0.0001,12.068,0.0007,0.156,7.1808,2.9134,2.7237,7,6.674,8,1.007,0.9792,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.43,20000,0.9872,339.5,0.811,0,0.0128,0.0001,11.861,0.0014,0.223,6.9734,2.864,2.6782,7,6.5531,8,0.9895,0.965,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.44,20000,0.9872,339.5,0.811,0,0.0128,0.0002,11.655,0.0023,0.272,6.7688,2.8157,2.6337,7,6.4395,8,0.9739,0.9514,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.45,20000,0.9872,339.5,0.811,0,0.0128,0.0004,11.448,0.0036,0.31,6.5633,2.769,2.5904,7,6.3271,8,0.9596,0.9368,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.46,20000,0.9872,339.5,0.811,0,0.0128,0.0006,11.244,0.0059,0.402,6.3629,2.7242,2.549,7,6.2191,8,0.945,0.922,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.47,20000,0.9872,339.5,0.811,0,0.0128,0.0009,11.04,0.0085,0.457,6.1611,2.681,2.5086,7,6.1126,8,0.9339,0.9075,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.48,20000,0.9872,339.5,0.811,0,0.0128,0.0016,10.836,0.0117,0.505,5.9646,2.6385,2.469,7,6.012,8,0.9212,0.8932,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.49,20000,0.9872,339.5,0.811,0,0.0128,0.0029,10.636,0.0146,0.514,5.7784,2.5977,2.4313,7,5.9168,8,0.9089,0.8808,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.5,20000,0.9872,339.5,0.811,0,0.0128,0.0041,10.44,0.0188,0.559,5.5946,2.5591,2.3953,7,5.8239,8,0.8968,0.8681,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.51,20000,0.9872,339.5,0.811,0,0.0128,0.0064,10.244,0.0235,0.613,5.4221,2.521,2.3598,7,5.7376,8,0.8832,0.8555,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,2.4,0,0.52,20000,0.9872,339.5,0.811,0,0.0128,0.0092,10.051,0.0288,0.681,5.2558,2.4845,2.3259,7,5.6515,8,0.8707,0.8439,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.17,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.662,0.0,nan,10.7732,nan,nan,0,10.4683,7,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.18,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.35,0.0,nan,10.4617,nan,nan,0,9.7749,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.19,20000,0.9872,339.5,0.811,0,0.0128,0.0,15.042,0.0,nan,10.1529,nan,nan,0,9.2719,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.2,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.735,0.0,nan,9.8467,nan,nan,0,8.8206,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.21,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.426,0.0,nan,9.5369,6.3714,6.3714,1,8.4001,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.22,20000,0.9872,339.5,0.811,0,0.0128,0.0,14.116,0.0,nan,9.2273,6.0967,6.0967,1,8.0111,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.23,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.807,0.0,nan,8.9183,5.5181,5.5061,2,7.6563,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.24,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.499,0.0,nan,8.6101,5.3042,5.2924,2,7.3331,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.25,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.192,0.0,nan,8.3034,4.8231,4.7981,3,7.0331,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.26,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.884,0.0,nan,7.9949,4.3771,4.3321,4,6.7566,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.27,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.575,0.0,nan,7.6859,4.2247,4.1811,4,6.4938,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.28,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.266,0.0,nan,7.3775,3.8267,3.7554,5,6.253,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.29,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.962,0.0,0.0,7.0731,3.7,3.631,5,6.0322,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.3,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.651,0.0,0.0,6.7623,3.3377,3.2312,6,5.8217,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.31,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.343,0.0001,0.231,6.4549,3.2353,3.1327,6,5.6219,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.32,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.038,0.0001,0.111,6.1497,2.897,2.7359,7,5.4415,8,nan,1.0293,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.33,20000,0.9872,339.5,0.811,0,0.0128,0.0,10.73,0.0003,0.094,5.8418,2.8111,2.6555,7,5.2672,8,nan,0.998,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.34,20000,0.9872,339.5,0.811,0,0.0128,0.0001,10.425,0.0006,0.101,5.5373,2.7303,2.5803,7,5.1074,8,1.0159,0.973,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.35,20000,0.9872,339.5,0.811,0,0.0128,0.0001,10.124,0.0014,0.128,5.2363,2.6536,2.509,7,4.9554,8,0.9882,0.9502,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.36,20000,0.9872,339.5,0.811,0,0.0128,0.0002,9.825,0.0036,0.204,4.9374,2.5812,2.4416,7,4.8109,8,0.9647,0.9277,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.37,20000,0.9872,339.5,0.811,0,0.0128,0.0004,9.525,0.0074,0.28,4.6397,2.5112,2.3759,7,4.671,8,0.9424,0.9031,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.38,20000,0.9872,339.5,0.811,0,0.0128,0.0008,9.23,0.0133,0.368,4.3483,2.4446,2.3134,7,4.5395,8,0.9226,0.8806,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.39,20000,0.9872,339.5,0.811,0,0.0128,0.0018,8.944,0.0207,0.432,4.0715,2.3815,2.254,7,4.4204,8,0.9029,0.8593,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.4,20000,0.9872,339.5,0.811,0,0.0128,0.004,8.66,0.0306,0.532,3.8061,2.3212,2.1976,7,4.3037,8,0.8821,0.8396,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.41,20000,0.9872,339.5,0.811,0,0.0128,0.0076,8.383,0.0421,0.631,3.559,2.2642,2.144,7,4.1968,8,0.8627,0.8197,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.42,20000,0.9872,339.5,0.811,0,0.0128,0.0132,8.108,0.0555,0.747,3.3277,2.2093,2.092,7,4.0872,8,0.8431,0.8,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.43,20000,0.9872,339.5,0.811,0,0.0128,0.0201,7.842,0.0688,0.849,3.1145,2.1564,2.0423,7,3.9825,8,0.8261,0.7819,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.44,20000,0.9872,339.5,0.811,0,0.0128,0.0304,7.585,0.0808,0.936,2.9339,2.1066,1.9955,7,3.8879,8,0.8088,0.7647,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.45,20000,0.9872,339.5,0.811,0,0.0128,0.0432,7.334,0.093,1.033,2.7759,2.0592,1.9505,7,3.796,8,0.7915,0.7475,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.46,20000,0.9872,339.5,0.811,0,0.0128,0.0581,7.087,0.1039,1.102,2.6352,2.0127,1.9066,7,3.7088,8,0.7751,0.7311,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.47,20000,0.9872,339.5,0.811,0,0.0128,0.0749,6.852,0.1129,1.168,2.5177,1.9685,1.8651,7,3.6249,8,0.7594,0.7159,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.48,20000,0.9872,339.5,0.811,0,0.0128,0.0933,6.624,0.1214,1.23,2.4174,1.9262,1.8252,7,3.5465,8,0.7438,0.701,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.49,20000,0.9872,339.5,0.811,0,0.0128,0.1132,6.404,0.129,1.284,2.3331,1.8856,1.7868,7,3.4683,8,0.7289,0.6863,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.5,20000,0.9872,339.5,0.811,0,0.0128,0.1343,6.195,0.1345,1.317,2.2677,1.8473,1.7506,7,3.3942,8,0.7146,0.6725,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.51,20000,0.9872,339.5,0.811,0,0.0128,0.1554,5.991,0.1402,1.335,2.2047,1.8096,1.7149,7,3.3249,8,0.7006,0.6587,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,3.2,0,0.52,20000,0.9872,339.5,0.811,0,0.0128,0.1766,5.796,0.1453,1.37,2.1504,1.7739,1.681,7,3.2533,8,0.6872,0.646,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.17,20000,0.9872,339.5,0.811,0,0.0128,0.0,13.095,0.0,nan,8.2063,6.5012,6.5012,1,6.4655,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.18,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.636,0.0,nan,7.7475,5.9876,5.9876,1,5.9258,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.19,20000,0.9872,339.5,0.811,0,0.0128,0.0,12.178,0.0,nan,7.2892,5.3174,5.3101,2,5.4458,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.2,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.722,0.0,nan,6.8336,4.7687,4.7547,3,5.0267,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.21,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.264,0.0,nan,6.3753,4.4595,4.4468,3,4.6591,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.22,20000,0.9872,339.5,0.811,0,0.0128,0.0,10.806,0.0,nan,5.9178,3.9897,3.9663,4,4.329,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.23,20000,0.9872,339.5,0.811,0,0.0128,0.0,10.348,0.0,nan,5.4606,3.5522,3.512,5,4.0297,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.24,20000,0.9872,339.5,0.811,0,0.0128,0.0,9.89,0.0,0.0,5.0031,3.1479,3.0833,6,3.7682,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.25,20000,0.9872,339.5,0.811,0,0.0128,0.0,9.437,0.0,0.0,4.5508,2.9681,2.9078,6,3.5325,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.26,20000,0.9872,339.5,0.811,0,0.0128,0.0,8.976,0.0001,0.057,4.0913,2.6126,2.5132,7,3.3165,8,nan,1.0357,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.27,20000,0.9872,339.5,0.811,0,0.0128,0.0,8.525,0.0002,0.027,3.6427,2.4714,2.3787,7,3.1209,8,nan,0.9818,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.28,20000,0.9872,339.5,0.811,0,0.0128,0.0,8.077,0.0008,0.047,3.197,2.3427,2.2574,7,2.9448,8,1.0141,0.9411,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.29,20000,0.9872,339.5,0.811,0,0.0128,0.0001,7.636,0.0045,0.113,2.7599,2.2226,2.143,7,2.7793,8,0.9608,0.898,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.3,20000,0.9872,339.5,0.811,0,0.0128,0.0002,7.207,0.0146,0.212,2.3362,2.1123,2.0378,7,2.6266,8,0.9246,0.8579,0.0,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.31,20000,0.9872,339.5,0.811,0,0.0128,0.0008,6.791,0.0341,0.355,1.9333,2.0089,1.9393,7,2.4901,8,0.8888,0.8209,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.32,20000,0.9872,339.5,0.811,0,0.0128,0.0036,6.393,0.0641,0.556,1.5705,1.9154,1.8493,7,2.3695,8,0.8542,0.7846,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.33,20000,0.9872,339.5,0.811,0,0.0128,0.0113,6.001,0.0975,0.751,1.2522,1.8254,1.763,7,2.2492,8,0.8223,0.7504,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.34,20000,0.9872,339.5,0.811,0,0.0128,0.026,5.634,0.1325,0.974,1.0002,1.7444,1.685,7,2.1415,8,0.7911,0.7178,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.35,20000,0.9872,339.5,0.811,0,0.0128,0.0512,5.279,0.1606,1.142,0.81,1.6669,1.6105,7,2.044,8,0.7606,0.6876,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.36,20000,0.9872,339.5,0.811,0,0.0128,0.0852,4.94,0.1831,1.266,0.6782,1.5958,1.542,7,1.9501,8,0.7309,0.6585,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.37,20000,0.9872,339.5,0.811,0,0.0128,0.1242,4.625,0.2008,1.381,0.5857,1.5302,1.4786,7,1.8634,8,0.7027,0.6322,0.0,1,1,1
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.38,20000,0.9872,339.5,0.811,0,0.0128,0.1677,4.325,0.2141,1.471,0.5179,1.467,1.4178,7,1.7797,8,0.6754,0.6071,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.39,20000,0.9872,339.5,0.811,0,0.0128,0.2124,4.048,0.2249,1.555,0.4654,1.4081,1.3612,7,1.7064,8,0.6495,0.5831,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.4,20000,0.9872,339.5,0.811,0,0.0128,0.2563,3.792,0.2314,1.57,0.4294,1.3539,1.3087,7,1.6342,8,0.6256,0.5605,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.41,20000,0.9872,339.5,0.811,0,0.0128,0.2985,3.555,0.2381,1.624,0.4002,1.3027,1.2593,7,1.5655,8,0.603,0.5395,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.42,20000,0.9872,339.5,0.811,0,0.0128,0.3394,3.337,0.2411,1.624,0.3776,1.2537,1.2121,7,1.5034,8,0.5816,0.5201,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.43,20000,0.9872,339.5,0.811,0,0.0128,0.3799,3.135,0.2437,1.668,0.3657,1.2085,1.1684,7,1.4442,8,0.5603,0.5015,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.44,20000,0.9872,339.5,0.811,0,0.0128,0.4164,2.951,0.2465,1.727,0.3532,1.1656,1.1271,7,1.3923,8,0.5408,0.484,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.45,20000,0.9872,339.5,0.811,0,0.0128,0.4509,2.781,0.2471,1.74,0.3475,1.1251,1.0881,7,1.3396,8,0.5223,0.4674,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.46,20000,0.9872,339.5,0.811,0,0.0128,0.482,2.622,0.2509,1.743,0.3365,1.087,1.051,7,1.2881,8,0.5049,0.4503,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.47,20000,0.9872,339.5,0.811,0,0.0128,0.5121,2.479,0.2477,1.681,0.3417,1.0511,1.0163,7,1.2372,8,0.4888,0.4361,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.48,20000,0.9872,339.5,0.811,0,0.0128,0.5398,2.346,0.2455,1.638,0.3419,1.0155,0.9824,7,1.1936,8,0.4732,0.4228,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.49,20000,0.9872,339.5,0.811,0,0.0128,0.5652,2.223,0.2468,1.649,0.3436,0.9829,0.9509,7,1.1525,8,0.4579,0.4095,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.5,20000,0.9872,339.5,0.811,0,0.0128,0.5887,2.109,0.2497,1.705,0.3453,0.952,0.9211,7,1.1142,8,0.4434,0.3968,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.51,20000,0.9872,339.5,0.811,0,0.0128,0.6115,2.001,0.2496,1.737,0.3565,0.9227,0.8926,7,1.0753,8,0.4295,0.3846,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,4.8,0,0.52,20000,0.9872,339.5,0.811,0,0.0128,0.6308,1.905,0.2527,1.788,0.3581,0.8942,0.8652,7,1.0408,8,0.4171,0.3729,0.0,1,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.17,20000,0.9872,339.5,0.811,0,0.0128,0.0,11.313,0.0,nan,6.4462,5.2819,5.2783,2,4.0921,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.18,20000,0.9872,339.5,0.811,0,0.0128,0.0,10.752,0.0,nan,5.8932,4.6607,4.6545,3,3.6283,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.19,20000,0.9872,339.5,0.811,0,0.0128,0.0,10.19,0.0,nan,5.3404,4.2326,4.2274,3,3.2308,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.2,20000,0.9872,339.5,0.811,0,0.0128,0.0,9.627,0.0,nan,4.7959,3.7189,3.7089,4,2.8985,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.21,20000,0.9872,339.5,0.811,0,0.0128,0.0,9.069,0.0,nan,4.2646,3.2591,3.2401,5,2.6077,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.22,20000,0.9872,339.5,0.811,0,0.0128,0.0,8.506,0.0,nan,3.7397,2.8387,2.8054,6,2.3547,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.23,20000,0.9872,339.5,0.811,0,0.0128,0.0,7.944,0.0,0.0,3.2257,2.6063,2.578,6,2.1339,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.24,20000,0.9872,339.5,0.811,0,0.0128,0.0,7.388,0.0001,0.018,2.7329,2.256,2.2026,7,1.9454,8,nan,0.9928,nan,0,0,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.25,20000,0.9872,339.5,0.811,0,0.0128,0.0,6.841,0.0005,0.019,2.2672,2.0829,2.0364,7,1.778,8,nan,0.9308,nan,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.26,20000,0.9872,339.5,0.811,0,0.0128,0.0,6.312,0.0052,0.074,1.8469,1.9263,1.8854,7,1.628,8,0.9589,0.8724,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.27,20000,0.9872,339.5,0.811,0,0.0128,0.0001,5.803,0.0244,0.194,1.4745,1.7854,1.7491,7,1.4935,8,0.9057,0.8184,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.28,20000,0.9872,339.5,0.811,0,0.0128,0.0008,5.314,0.07,0.433,1.1561,1.6574,1.6245,7,1.3739,8,0.8562,0.7656,0.0,0,1,0
linq,35.0,0.0,eb0482,0.0482,1,6.4,0,0.29,20000,0.9872,339.5,0.811,0,0.0128,0.0067,4.855,0.132,0.749,0.9303,1.542,1.5121,7,1.2677,8,0.8115,0.7158,0.0,0,1,0
