v_mps,signal_arb
8.6178,39.9746103809292
17.2356,80.0667507860711
25.8534,120.395332141449
34.4712,160.820431615284
43.089,200.990460784854
51.7068,241.050142839576
60.3246,281.861390476047
68.9424,324.50492446255
77.5602,366.911790425879
86.178,407.478965760063
94.7958,446.595808062537
103.4136,484.545663254889
112.0314,520.845564220114
120.6492,557.965518848638
129.267,596.402404656513
137.8848,635.317452135893
146.5026,675.221318480494
155.1204,715.888118636281
163.7382,757.843763811661
172.356,803.822696339055
180.9738,851.613287595229
189.5916,897.645312087497
198.2094,940.766724216688
206.8272,982.422585490643
215.445,1021.13011278786
224.0628,1056.95232525828
232.6806,1092.86658042995
241.2984,1127.93119031869
249.9162,1161.46639717831
258.534,1194.13010171253
267.1518,1225.93912755619
275.7696,1259.9198762749
284.3874,1298.23589769001
293.0052,1338.42364252991
301.623,1382.85418615854
310.2408,1428.07222164333
318.8586,1471.12851551276
327.4764,1510.96986967362
336.0942,1548.04099014776
344.712,1576.87058082358
353.3298,1600.08173169562
361.9476,1621.48511630797
370.5654,1644.09017164798
379.1832,1668.19017700513
387.801,1695.60560114805
396.4188,1728.30355345349
405.0366,1760.71425423948
413.6544,1788.1515015428
422.2722,1808.38180071773
430.89,1821.25596974644
439.5078,1828.20524702684
448.1256,1835.35992148347
456.7434,1847.57080890176
465.3612,1861.2770582874
473.979,1881.08029991439
482.5968,1902.28593565457
491.2146,1919.85282386121
499.8324,1933.19933594938
508.4502,1946.28251312963
517.068,1957.45688063767
525.6858,1967.34309439669
534.3036,1978.31444549831
542.9214,1985.10636378327
551.5392,1990.47001385906
560.157,1996.50737132188
568.7748,2002.4986301396
577.3926,2012.31094204046
586.0104,2028.0040740826
594.6282,2045.31742235868
603.246,2056.01787655295
611.8638,2059.34365009452
620.4816,2056.9348746691
629.0994,2048.49964527171
637.7172,2038.52385915229
646.335,2032.78955192513
654.9528,2032.53164641804
663.5706,2036.45019253173
672.1884,2041.2825792011
680.8062,2043.78412085959
689.424,2042.11566919884
698.0418,2038.17895207656
706.6596,2031.78422817274
715.2774,2022.13177009919
723.8952,2017.20667345837
732.513,2021.2814443903
741.1308,2029.77834344685
749.7486,2039.37478757518
758.3664,2047.58273346769
766.9842,2054.05924829373
775.602,2051.64318921512
784.2198,2044.14584710209
792.8376,2034.64095987193
801.4554,2021.4349403535
